"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"974","第一商業銀行","2024-11-18","TWI836867B","2023-01-17","2024-03-21",44,"用於定期定額金融產品的客戶融資方法及系統","一種客戶融資系統中，處理單元利用經由分析金融機構的每個客戶含有基本資料、通路行為資料、帳務資料及客戶標籤資料的客戶屬性資料所建立的理財偏好估測模型且根據持有定期定額金融產品的特定客戶的客戶屬性資料以獲得估測理財偏好機率，並利用經由分析每個客戶的基本資料、帳務資料、信用卡資料和聯徵資料所建立的違約估測模型且根據該特定客戶的基本資料、帳務資料、信用卡資料和聯徵資料以獲得估測違約機率，並在確認出該估測理財偏好機率不小於第一預定機率且該估測違約機率不大於第二預定機率時決定提供給該特定客戶的融資額度。","Y2024","branch","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","第一商業銀行","2024-11-18","TWI832344B","2022-07-20","2024-02-11",59,"覆核交易系統","一種覆核交易系統包含一再覆核主機，及電連接該再覆核主機的一網路服務前台主機與一中心主機。當一使用者終端與該網路服務前台主機建立連線以使用一網路服務，且將一帳號識別碼、一交易密碼、及一金融交易指令傳送至該網路服務前台主機時，該再覆核主機根據該帳號識別碼決定是否要執行一再覆核程序。當該再覆核主機判斷對應的該金融交易指令是要執行該再覆核程序，且根據預先設定的一覆核方式，判斷來自該使用者終端的一覆核訊息是正確時，通知該中心主機執行該金融交易指令。","Y2024","main","No","資訊安全技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","筑波醫電","2024-11-18","TWI814539B","2022-08-16","2023-09-01",72,"圓柱殼體檢測方法及圓柱殼體檢測裝置","一種圓柱殼體檢測方法，包含產生一第一太赫茲發射電磁波及一第二太赫茲發射電磁波；偵測第一太赫茲發射電磁波入射至一圓柱殼體的複數個內側界面層後反射的複數個第一太赫茲反射電磁波；偵測第二太赫茲發射電磁波入射至圓柱殼體的複數個外側界面層後反射的複數個第二太赫茲反射電磁波；根據第一太赫茲發射電磁波與複數個第一太赫茲反射電磁波，測量複數個第一特徵信號以判斷複數個內側界面層的複數個第一特性；以及根據第二太赫茲發射電磁波與複數個第二太赫茲反射電磁波，測量複數個第二特徵信號以判斷複數個外側界面層的複數個第二特性。","Y2024","branch","No","半導體檢測技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","精拓科技","2024-11-18","TWI829474B","2022-12-14","2024-01-11",82,"通訊系統的從屬裝置及其定址方法","一種通訊系統的從屬裝置及其定址方法。從屬裝置包括位址接收端、位址輸出端以及微控制器。微控制器執行位址設定模組，使從屬裝置執行以下步驟：使位址接收端接收位址序列，位址序列包括複數位址資訊組；讀取位址序列的其中一位址資訊組，使位址資訊組做為從屬裝置的通訊位址；以位址序列產生更新位址序列，以位址輸出端將更新位址序列提供至與從屬裝置串接的下一個電子裝置，其中，更新位址序列中的位址資訊組的數量少於位址序列的複數位址資訊組的數量。","Y2024","branch","Yes","其他","4951","半導體","2024-12-01",NA,NA,NA,30.1,33.98,62.84,NA,NA,NA,NA,NA,0.00307,0
"978","精材科技","2024-11-18","TWI837882B","2022-10-13","2024-04-01",58,"晶片封裝體及其製造方法","一種晶片封裝體包括感測元件、支撐層與透光蓋板。感測元件的表面具有感測區與導電墊。導電墊鄰近此表面的邊緣。支撐層位於感測元件的表面上且圍繞感測區。支撐層具有本體部與複數個記號部。這些記號部分別位於本體部的複數個角落中、位於本體部的側壁中、分別位於感測元件的複數個角落上、分別位於本體部的複數個內緣上、或分別位於本體部的複數個外緣上。透光蓋板位於支撐層上。","Y2024","main","Yes","半導體結構","3374","半導體","2024-12-01",NA,NA,NA,15.07,21.59,22.84,NA,NA,NA,NA,NA,0.06643,0
"979","精英電腦","2024-11-18","TWI811147B","2022-11-04","2023-08-01",91,"電腦組件的電壓配置調整方法及電腦設備","一種電腦組件的電壓配置調整方法，包含以一處理器運行一基本輸入輸出系統以執行一電壓調整程序。所述電壓調整程序包含藉由一效能檢測工具檢測被施予一當前電壓組合的多個電腦組件，以產生一當前效能分數。根據當前效能分數更新一歷史效能分數組。當多個預設電壓組合中存在至少一未檢測電壓組合時，以所述至少一未檢測電壓組合中的一者更新當前電壓組合，並重新啟動。以及在重新啟動後，再次執行所述電壓調整程序。","Y2024","main","Yes","電源管理技術","2331","電腦及週邊","2024-12-01",NA,NA,NA,6.41,-30.67,-152.24,NA,NA,NA,NA,NA,0.01687,0
"980","精誠資訊","2024-11-18","TWI819898B","2022-11-16","2023-10-21",88,"多通路上架商品之自動配量系統及其配量推薦方法","本發明係一種多通路上架商品之自動配量系統及其配量推薦方法，其利用一上架商品之一歷史訂單數據及複數個標籤數據分別運算形成複數個基底模型及複數個標籤權重模型，且系統於接收一時區訂單數據時被觸發啟動，以利用該時區訂單數據邏輯運算該等基底模型而訓練形成複數個週期動能模型；利用各該標籤權重模型運算及驗證該等週期動能模型而邏輯訓練形成至少一推薦量模型；利用複數個配量規則資料及複數個行銷規則資料計算並校正該推薦量模型而訓練形成至少一推薦量，且利用複數個倉儲量資料運算該推薦量而訓練形成至少一銷售配置量，以供推薦設定商品可售量。","Y2024","branch","Yes","其他","6214","資訊服務業","2024-12-01",NA,NA,NA,10.88,0.62,-2.61,NA,NA,NA,NA,NA,0.04432,54.7
"981","統一速達","2024-11-18","TWI840024B","2022-12-16","2024-04-21",43,"宅配包裹配送系統","一種宅配包裹配送系統，係包含有一後台伺服器設備、一會員端電子裝置及一物流端電子裝置，該會員端電子裝置能夠掃描包裹上的託運單號並提供給該物流端電子裝置掃描，以由該物流端電子裝置進行檢核，若檢核無誤，該會員端電子裝置能夠發送一接單確認資訊，以進行接單配送；若是因無法配送必須退還時，該會員端電子裝置能夠發送一還貨確認資訊，而該物流端電子裝置則進行掃描取得該會員帳號及該託運單號，並進行檢核查詢，若檢核無誤，則能夠進行還貨程序，使包裹重新回到物流處存放。","Y2024","branch","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","統昶行銷","2024-11-18","TWI823723B","2022-12-20","2023-11-21",27,"商品管理系統及商品管理方法","一種商品管理系統及商品管理方法。伺服器可根據標籤列印通知讀取商品標籤資訊及計算商品數量，使標籤列印機印出具商品標籤資訊且對應商品數量之商品標籤。並且，可依據解凍時間資料及有效期間資料以計算有效日期，以及傳送具有有效日期及商品條碼之噴印通知，使噴印機噴印有效日期及商品條碼至商品包裝上。藉此，對於凍轉藏後要出貨之商品，其整個作業流程實現自動化、系統化，可提高商品管理的效率及正確性，避免人工確認之疏失等問題。且經由系統化多重確認，可確保所貼上的標籤之正確性，亦可減少人工重複清點或可能的輸入錯誤問題。","Y2024","branch","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","緯創資通","2024-11-18","TWI819804B","2022-09-20","2023-10-21",61,"伺服器及其主機機殼","一種伺服器包含主機機殼、填充件及電路板。主機機殼包含外殼、固定組件及防塵裝置。外殼具有一組裝開口。固定組件連接於外殼並具有容置部及固定部。防塵裝置具有匹配件及過濾部，匹配件用以匹配於固定部，過濾部與組裝開口相連通。填充件位於該容置部。電路板設於主機機殼內，電路板具有傳輸線，傳輸線位於組裝開口及填充件。","Y2024","branch","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"984","緯創資通","2024-11-18","TWI794095B","2022-05-16","2023-02-21",82,"擴充卡安裝模組以及伺服器","一種擴充卡安裝模組，包括擴充卡支架、操作件、止擋件以及從動組件。操作件樞設於擴充卡支架。止擋件滑設於擴充卡支架而位於止擋位置或非止擋位置。於止擋位置止擋件適於將擴充卡止擋於擴充卡支架內，於非止擋位置止擋件適於釋放擴充卡，使擴充卡可自擴充卡支架移除。從動組件可動地裝設於擴充卡支架。操作件適於推抵止擋件使止擋件由止擋位置移動至非止擋位置，而從動組件適於定位止擋件於非止擋位置。此外，一種伺服器亦被提及。","Y2024","main","Yes","自動化控制系統","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"985","緯創資通","2024-11-18","TWI825973B","2022-09-06","2023-12-11",72,"電子裝置及其支撐結構","一種電子裝置，包括一機殼、一基板、一第一支撐件以及一第一分隔件。基板設於該機殼之中。第一支撐件固設於該基板之上，其中，該第一支撐件包括一支撐件連接單元。該第一分隔件以可拆卸的方式連接該第一支撐件，該第一分隔件包括一分隔件連接單元，該支撐件連接單元和該分隔件連接單元對接。","Y2024","branch","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"986","緯創資通","2024-11-18","TWI839784B","2022-07-22","2024-04-21",79,"散熱組件及包括其之電子組件與電子裝置","一種散熱組件及包括其之電子組件與電子裝置，其中散熱組件適於一電子構件並包括一散熱鰭片以及一導風罩，散熱鰭片包括基部、鰭片部、多個組裝通道及多個第一組裝孔部，鰭片部包括由基部朝外延伸的多個鰭片，第一組裝孔部位於基部，組裝通道貫穿鰭片部並分別連通第一組裝孔部，導風罩設於散熱部上且設有第二組裝孔部，第二組裝孔部選擇性地位於其中一組裝通道並連通其中一第一組裝孔部。","Y2024","branch","Yes","散熱技術","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"987","緯創資通","2024-11-18","TWI812395B","2022-08-11","2023-08-11",48,"用於邏輯分析的微控制器、方法及電子系統","本揭露提供一種用於邏輯分析的微控制器、方法及電子系統。微控制器包括一計數單元、一控制單元，以及一緩衝單元。計數單元以一預設週期進行計數，並且輸出一計數值。控制單元接收複數個資料以及計數值。緩衝單元用以執行先進先出的操作。響應於複數個資料的至少一者發生轉態，控制單元記錄當下的複數個資料的狀態以及計數值，進而產生一傳輸資料，並且將傳輸資料儲存至緩衝單元。","Y2024","branch","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"988","緯創資通","2024-11-18","TWI833643B","2023-05-05","2024-02-21",94,"網路配置方法及其網路配置單元","本發明提供一種配置方法及配置單元。配置方法用於耦接至一叢集的配置單元。配置方法包含有計算在一第一時間點的一第一節點數量；及自叢集的至少一節點選擇出對應第一節點數量的至少一第一節點。至少一第一節點分別用來運行一核心網路的複數個網路功能。叢集的網路的涵蓋範圍或處理能力可藉由增減叢集的至少一節點的總節點數量來擴增或縮小。本發明可減低對於資料中心或電信機房的依賴性。","Y2024","branch","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"989","緯創資通","2024-11-18","TWI833346B","2022-09-07","2024-02-21",63,"機箱及其限位機構","一種機箱，包括一殼體、一掀蓋以及一限位單元。殼體具有一容置部。掀蓋樞接該殼體，其中，該掀蓋適於相對該殼體於一第一方位以及一第二方位間轉動。限位單元連接該掀蓋以及該殼體。當該掀蓋處於該第一方位時，該掀蓋覆蓋該容置部。當該掀蓋處於該第二方位時，該容置部被開放，且該限位單元適於限制該掀蓋的轉動，藉此，使用者可方便地維護機箱內的電子零件。","Y2024","main","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"990","緯創資通","2024-11-18","TWI825970B","2022-09-01","2023-12-11",77,"汰換設備的推薦方法及電子裝置","本揭露提供一種汰換設備的推薦方法及電子裝置。基於多個單位時段內設備的設備運作資訊而利用用電預測模型預估設備的多個基準用電量。獲取多個單位時段內設備的多個實際用電量。比較實際用電量與基準用電量而判斷出異常用電時間區間。根據異常用電時間區間內設備的設備運作資訊決定設備於異常用電時間區間內的汰換指標與設備能效。反應於判定汰換指標與設備能效符合汰換條件，提供包括至少一推薦設備的推薦設備清單。","Y2024","branch","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"991","緯創資通","2024-11-18","TWI812314B","2022-06-30","2023-08-11",71,"用於擴充裝置之機殼裝置及具有前述機殼裝置之伺服器","本發明揭露一種用於一擴充裝置之機殼裝置，其包含有一殼體、一基座以及一栓鎖件，該栓鎖件包含有穿設於形成在該基座之一容置槽之一樞軸部，該栓鎖件可相對於該基座滑動或樞轉以於一鎖定位置、一非鎖定位置以及一可樞轉位置之間切換，當該栓鎖件位於該鎖定位置時，該栓鎖件抵接於該殼體與該擴充裝置，當該栓鎖件由該鎖定位置滑動至該非鎖定位置後，該栓鎖件可由非鎖定位置樞轉至該可樞轉位置，當該栓鎖件位於該可樞轉位置時，該栓鎖件不抵接於該擴充裝置。此外，本發明另揭露一種具有前述機殼裝置之伺服器。","Y2024","main","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"992","緯創資通","2024-11-18","TWI819894B","2022-11-14","2023-10-21",82,"儲存多鏡頭錄製檔的方法以及多鏡頭錄製裝置","儲存多鏡頭錄製檔的方法以及多鏡頭錄製裝置。響應於被驅動的至少一個鏡頭來進行循環錄影，基於被驅動的至少一個鏡頭的設定資料，計算進行循環錄影的總錄製容量。響應於儲存空間的剩餘容量小於總錄製容量，對至少一鏡頭儲存在儲存空間中的多個已錄製檔案進行一檔案清理動作，包括：基於錄製時間與鏡頭編號，刪除儲存空間中所儲存的至少一個已錄製檔案，直到剩餘容量大於或等於總錄製容量。響應於儲存空間的剩餘容量大於或等於總錄製容量，透過被驅動的至少一鏡頭進行循環錄影並儲存當下錄製的檔案。","Y2024","branch","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"993","緯創資通","2024-11-18","TWI812275B","2022-06-13","2023-08-11",42,"使用者介面同步捲動系統及使用者介面同步捲動方法","一種使用者介面同步捲動方法，包含：開啟複數個使用者介面，透過該輸入輸出介面獲取一捲動參數；以及判斷每一該使用者介面對應的應用程式是否屬於一軟體支援模式。透過判斷每一該使用者介面對應的應用程式是否屬於軟體支援模式，並提供對應的控制步驟，以達到對於多個使用者介面，進行同步捲動的效果。","Y2024","main","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"994","緯創資通","2024-11-18","TWI819871B","2022-10-28","2023-10-21",69,"軌道組件及電子設備","一種軌道組件包括一外軌、一內軌、一彈性組件及一卡勾件。外軌設有一第一開口，內軌設有一第二開口且滑設於外軌。彈性組件配置於內軌，卡勾件樞接於內軌且對位於第二開口。當卡勾件藉由內軌相對於外軌的滑動而位於一第一位置時，卡勾件受彈性組件推抵而穿過第二開口。當卡勾件藉由內軌相對於外軌的滑動而位於一第二位置時，第二開口對位於第一開口且卡勾件受彈性組件推抵而穿過第二開口及第一開口。此外，一種包括軌道組件的電子設備亦被提及。","Y2024","branch","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"995","緯創資通","2024-11-18","TWI812516B","2022-10-20","2023-08-11",85,"影像處理裝置及影像處理方法","本發明提供一種影像處理裝置及影像處理方法。影像處理裝置包括第一影像擷取裝置、第二影像擷取裝置、儲存裝置以及處理器。第一影像擷取裝置擷取彩色影像。第二影像擷取裝置擷取灰階影像。儲存裝置儲存多個程式模組。處理器耦接第一影像擷取裝置、第二影像擷取裝置以及儲存裝置。處理器經配置以：根據灰階影像取得參考區域；根據彩色影像以及參考區域計算亮度值；根據亮度值調整彩色影像的亮度；以及輸出已經過調整的彩色影像。","Y2024","branch","Yes","其他","3231","電腦及週邊","2024-12-01",NA,NA,NA,25.57,33.46,67.87,NA,NA,NA,NA,NA,0.41991,54.8
"996","緯穎科技服務","2024-11-18","TWI830365B","2022-09-07","2024-01-21",57,"伺服器及導風罩感測方法","一種伺服器，包含一機箱、一導風罩、一感測模組以及一基板管理控制器。導風罩設置於機箱中。感測模組設置於機箱中。感測模組感測導風罩是否正確安裝。基板管理控制器設置於機箱中且耦接於感測模組。當導風罩未正確安裝時，感測模組通知基板管理控制器產生一警示訊息。","Y2024","main","Yes","散熱技術","6669","電腦及週邊","2024-12-01",NA,NA,NA,85.2,106.4,143.1,NA,NA,NA,NA,NA,0.46202,0
"997","緯穎科技服務","2024-11-18","TWI838164B","2023-03-10","2024-04-01",78,"快拆機構及電子元件組件","一種快拆機構，包含一固定件、至少一卡扣件及一解扣件。固定件具有至少一滑槽及至少一穿孔，穿孔連通於滑槽的一側。卡扣件包含一滑移部及一扣部，滑移部可滑移地位於滑槽，扣部連接於滑移部並可通過穿孔。解扣件可分離地設置於固定件，以帶動卡扣件的扣部靠近或遠離滑槽的另一側。","Y2024","branch","Yes","其他","6669","電腦及週邊","2024-12-01",NA,NA,NA,85.2,106.4,143.1,NA,NA,NA,NA,NA,0.46202,0
"998","緯穎科技服務","2024-11-18","TWI831284B","2022-07-08","2024-02-01",88,"浸潤冷卻系統","一種浸潤冷卻系統包含冷卻槽、浸潤單元、多個壓電單元以及壓電驅動器。冷卻槽具有容置部。浸潤單元位於容置部內，且浸潤單元包含冷卻板。多個壓電單元間形成至少一通道，且該至少一通道連通冷卻板。壓電驅動器係用以驅動壓電單元分別產生一變形。","Y2024","main","Yes","散熱技術","6669","電腦及週邊","2024-12-01",NA,NA,NA,85.2,106.4,143.1,NA,NA,NA,NA,NA,0.46202,0
"999","美商元數實驗室","2024-11-18","TWI829487B","2022-12-27","2024-01-11",85,"一種用於私有通訊架構的私有物質閘道器連結機制","一種用於在一公共雲網路中的一個連結機制的方法，包含有：從一公共雲入口網站管理裝置，獲得複數個連結認證；從一私有物質閘道器，與一私有雲虛擬私有網路伺服器進行配對及註冊；在該私有雲虛擬私有網路伺服器及該私有物質閘道器間，建立複數個初始虛擬私有網路隧道；透過該私有雲虛擬私有網路伺服器，在一私有雲虛擬私有網路伺服器智能裝置客戶及該私有物質閘道器間，按照需求連接到該私有物質閘道器；以及運作複數個垂直節點對節點私有及安全的私有雲虛擬私有網路伺服器智能裝置客戶應用程序。","Y2024","main","No","雲端計算技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","美商安托梅拉公司","2024-11-18","TWI832494B","2022-10-17","2024-02-11",71,"對超晶格進行選擇性刻蝕以累積非半導體原子之半導體元件製作方法","一種用於製作一半導體元件之方法，其可包括在半導體層上方形成一超晶格，該超晶格包含複數個堆疊之層群組，各層群組包含複數個堆疊之基底半導體單層，其界定出一基底半導體部份，以及被拘束在相鄰的基底半導體部份之一晶格內之至少一非半導體單層。該方法更可包括選擇性蝕刻超晶格，以去除半導體原子並造成非半導體原子在半導體層附近累積，在選擇性蝕刻之後，於半導體層及累積的非半導體原子上方磊晶生長一主動半導體元件層，以及在磊晶生長之主動半導體元件層中形成至少一電路。","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","美商帕可科技","2024-11-18","TWI830309B","2022-07-28","2024-01-21",56,"具有隔離的基極接觸區域之垂直絕緣閘極電源開關","在具有溝渠絕緣閘極之一垂直電源裝置中，存在一npnp分層結構。垂直閘極以一合適閘極偏壓接通該裝置，以在一頂部電極與一底部電極之間傳導一電流。在一實例中，植入之n+源極區域形成在一p-阱內之頂部表面中。在一些閘極之間，藉由蝕刻使上覆之介電質敞開，以曝露該p-阱之分散p型接觸區域。該介電質亦經敞開以曝露該等n+源極區域之區。該頂部電極金屬直接接觸該等曝露之p型接觸區域及該等n+源極區域，以跨蜂巢陣列提供分散發射極至基極短接，以在存在瞬變脈波時改良裝置效能。歸因於該等p型接觸區域不鄰接該等n+源極區域，在沉積該金屬電極之前，該等p型接觸區域與該等n+源極區域隔離。","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","美商應用材料","2024-11-18","TWI835309B","2022-09-23","2024-03-11",77,"用於處理基板的方法及設備","本文提供用於處理基板的方法及設備。例如，用於混合接合一晶圓的方法包括以下步驟：在設置於一第一處理腔室內的該晶圓上執行一第一真空處理程序；取得該第一處理腔室內的溼度測量值或有機物質測量值之其中至少一者；將取得的溼度測量值或有機物質測量值之其中該至少一者與一預定臨界值比較；及進行以下一者：當取得的溼度測量值或有機物質測量值之其中該至少一者的一比較等於或小於該預定臨界值時，在該晶圓上在與該第一處理腔室不同的一第二處理腔室中自動地執行一第二真空處理程序，或，當取得的溼度測量值或有機物質測量值之其中該至少一者的該比較大於該預定臨界值時，在該晶圓上自動地持續執行該第一真空處理程序。","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","美商應用材料","2024-11-18","TWI831363B","2022-09-07","2024-02-01",75,"使用處理來並行轉移微型設備的方法","一種轉移微型設備的方法，該方法包括以下步驟：當微型設備與第一黏著層附接時，選擇性地處理該第一黏著層以形成經處理部分和未處理部分。第二表面上的第二黏著層被放置為與該等微型設備鄰接。該第一黏著層在一區域中暴露於光照，該區域與該經處理部分的至少一些和該未處理部分的至少一些重疊。將該第一黏著層暴露於光照中和了該未處理部分的該至少一些，以創建中和部分，該中和部分的黏性比該經處理部分的暴露區域小。該第一表面與該第二表面分開，使得該經處理部分中的微型設備保持與該第一表面附接，並且該中和部分中的微型設備與該第二表面附接並與該第一表面分開。","Y2024","main","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","美商應用材料","2024-11-18","TWI828223B","2022-07-06","2024-01-01",94,"用於厚度校正的檯面高度調制","示例性基板支撐組件可以包括限定基板支撐表面的夾持主體。基板支撐表面可以限定複數個從基板支撐表面向上延伸的突起。基板支撐表面可以限定環形槽和/或脊。複數個突起的子集可以設置在環形槽和/或脊內。基板支撐組件可以包括與夾持主體耦合的支撐柄。","Y2024","main","No","其他",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","美商應用材料","2024-11-18","TWI841976B","2022-06-06","2024-05-11",69,"用於UV LED結構的方法及系統","形成LED結構的例示性處理方法可包括經由物理氣相沉積製程在基板上沉積氮化鋁層。該等方法可包括將氮化鋁層加熱到大於或約1500℃的溫度。該等方法可包括利用金屬有機化學氣相沉積或分子束磊晶形成上覆於氮化鋁層上的紫外光發光二極體結構。","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","美商應用材料","2024-11-18","TWI829231B","2022-07-01","2024-01-11",68,"過渡金屬氮化材料的選擇性移除","示例性蝕刻方法可包括將含氧前驅物流入半導體處理腔室的處理區域。該等方法可包括使容納在處理區域中的基板與含氧前驅物接觸。基板可包括過渡金屬氮化物的暴露區域及金屬的暴露區域。此接觸可形成過渡金屬氮化物的氧化部分及金屬的氧化部分。該等方法可包括形成含氟前驅物及含氫前驅物的電漿以產生含氟電漿流出物。該等方法可包括移除過渡金屬氮化物的氧化部分以暴露過渡金屬氮化物的未氧化部分。該等方法可包括形成含氯前驅物的電漿以產生含氯電漿流出物。方法可包括移除過渡金屬氮化物的未氧化部分。","Y2024","main","No","半導體結構",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","美商應用材料","2024-11-18","TWI834257B","2022-08-22","2024-03-01",75,"熱扼流板","示例性基板處理系統可包括界定傳送區域的腔室主體。系統可包括座落於腔室主體上的蓋板。蓋板可界定複數個第一孔和複數個第二孔。系統可包括與複數個第一孔的數量相等的複數個蓋堆疊。每個蓋堆疊可包括扼流板，沿扼流板的第一表面座落在蓋板上。扼流板可界定與複數個第一孔的相關孔軸向對齊的第一孔。扼流板可界定與複數個第二孔的相關孔軸向對齊的第二孔。扼流板可界定從扼流板的頂表面和底表面的每一個延伸的突出部，突出部圍繞第一孔基本對稱地佈置。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","美商應用材料","2024-11-18","TWI840917B","2022-08-17","2024-05-01",56,"用於 3D NAND 的分子層沉積襯墊","半導體處理的範例方法可包括部分穿過在基板上形成的層堆疊而蝕刻一或多個特徵。方法可包括在完全穿透形成在基板上的該層堆疊之前中止蝕刻。方法可包括沿著基板上的層堆疊形成一含碳材料層。含碳材料層可包括金屬。方法可包括完全穿過基板上的層堆疊而蝕刻一或多個特徵。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","美商應用材料","2024-11-18","TWI843221B","2022-10-03","2024-05-21",51,"用於無偏光器ＬＥＤ顯示器的發光像素和子像素結構及形成發光像素的處理方法","示例性子像素結構包括定向發光二極體結構，其以具有小於或約10°的發散角的發射光的半峰全寬(FWHM)為特徵。子像素結構進一步包括透鏡，透鏡位於距發光二極體結構第一距離處，其中透鏡的形狀設置以聚焦從發光二極體結構的發射光。子像素結構又進一步包括圖案化的光吸收屏障，圖案化的光吸收屏障位於距透鏡第二距離處。圖案化的光吸收屏障界定屏障中的開口，且由透鏡聚焦的光的焦點位於開口中。子像素結構可結合到像素結構中，且像素結構可結合到沒有偏光層的顯示器中。","Y2024","branch","No","半導體檢測技術",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","美商格芯(美國)集成電路科技","2024-11-18","TWI836731B","2022-11-17","2024-03-21",95,"包含使用埋入絕緣層作為閘極介電層及溝槽隔離於源極和汲極中的電晶體的結構","本發明揭露一種含有絕緣體上半導體（SOI）基板的結構。該SOI基板包括一在基底半導體層上方的埋入絕緣層上方的SOI層。該結構包括一相鄰於高性能低電壓第二FET的高電壓第一場效應電晶體（FET）。該高電壓FET具有在埋入絕緣層上的一閘電極、及在埋入絕緣層下方的基底半導體層中的一源極及一汲極。因此，該埋入絕緣層作用為高電壓FET的一閘極介電質。該低電壓FET具有在該埋入絕緣層上方的一源極及一汲極，即在該SOI層中。一溝槽隔離在第一高電壓FET的該源極及該汲極之每一者中。該高電壓FET的源極圍繞其中的溝槽隔離。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","美商格芯(美國)集成電路科技","2024-11-18","TWI835275B","2022-09-01","2024-03-11",88,"三井區域上的電子熔絲內部和閘極結構","本發明有關半導體結構，更具體係，有關三井上的電子熔絲（eFuse）與閘極結構及製造方法。該結構包括：一含有界區域的基材；一形成於該有界區域內的閘極結構；及一電子熔絲，其係形成於該有界區域內並電連接到該閘極結構。","Y2024","branch","No","半導體結構製備",NA,NA,"2024-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
