"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"1565","日商鎧俠","2025-01-03","TWI814516B","2022-08-03","2023-09-01",64,"半導體裝置以及半導體記憶裝置","實施方式提供一種可抑制可靠性的降低的半導體裝置以及半導體記憶裝置。實施方式的半導體裝置包括：氧化物半導體層，沿第一方向延伸；閘極電極，於與第一方向交叉的第二方向上與氧化物半導體層重疊；閘極絕緣膜，設置於閘極電極與氧化物半導體層之間；第一導電層，於第一方向上設置於氧化物半導體層之上並且包含導電性氧化物；第二導電層，於第一方向上設置於第一導電層之上並且包含金屬元素；第一保護膜，與第二導電層的側面相接觸；以及第二保護膜，與第一導電層的側面或上表面的至少一部分相接觸。第一保護膜及第二保護膜分別包含氧的擴散係數較第二導電層小的材料。","Y2024","main","No","其他",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","日商鎧俠","2025-01-03","TWI821045B","2022-11-24","2023-11-01",73,"記憶體系統","實現一種能夠對於當鏈結寬幅被作了縮窄的情況時之動作作改善的記憶體系統。;若依據實施形態，則記憶體系統，係能夠與主機作連接。記憶體系統，係具備有非揮發性記憶體、和控制器。控制器，係對於非揮發性記憶體進行控制。控制器，係基於中介有主機與記憶體系統之間之鏈結的為了進行資料傳輸所被要求之頻帶，而將在鏈結中所包含的複數之線道(lane)之中之至少1個的第0線道設定為動作狀態，並將剩餘的線道之中之第1線道設定為第1低消耗電力狀態，並且將剩餘之線道之中之第2線道設定為第2低消耗電力狀態。在第1低消耗電力狀態以及第2低消耗電力狀態之各者中的消耗電力，係較在動作狀態中的消耗電力而更低。從第1低消耗電力狀態起而變遷至動作狀態為止之時間，係與從第2低消耗電力狀態起而變遷至動作狀態為止之時間相異。;","Y2024","main","No","電源管理技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","日商鎧俠","2025-01-03","TWI830314B","2022-08-01","2024-01-21",86,"半導體裝置","本發明提供一種具有高可靠性之半導體裝置。        半導體裝置具備：配線基板，其具有表面；晶片積層體，其設置於上述表面之上方，包含第1半導體晶片；第2半導體晶片，其設置於上述表面與上述晶片積層體之間；間隔物，其設置於上述表面與上述第1半導體晶片之間，沿上述表面連續包圍上述第2半導體晶片，且包含具有較矽之熱傳導率更高之熱傳導率之材料；及絕緣密封層，其覆蓋上述晶片積層體。","Y2024","main","No","熱管理",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","日商鎧俠","2025-01-03","TWI830314B","2022-08-01","2024-01-21",86,"半導體裝置","本發明提供一種具有高可靠性之半導體裝置。        半導體裝置具備：配線基板，其具有表面；晶片積層體，其設置於上述表面之上方，包含第1半導體晶片；第2半導體晶片，其設置於上述表面與上述晶片積層體之間；間隔物，其設置於上述表面與上述第1半導體晶片之間，沿上述表面連續包圍上述第2半導體晶片，且包含具有較矽之熱傳導率更高之熱傳導率之材料；及絕緣密封層，其覆蓋上述晶片積層體。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","日商鎧俠","2025-01-03","TWI830252B","2022-06-13","2024-01-21",72,"半導體裝置及其製造方法","實施形態是在於提供一面確保充分的插塞接地面積，一面可微細化的半導體裝置及其製造方法。

根據本實施形態的半導體裝置是具備在互相絕緣狀態下被層疊於第1方向的複數的第1電極膜。複數的半導體構件會在複數的第1電極膜的層疊體內，延伸於第1方向。第1導電膜具有第1面，在該第1面被共通連接至複數的半導體構件。第1絕緣膜會在與第1面相反側的第1導電膜的第2面側對於該第1導電膜分離而設。止裂件會在位於設有第1電極膜、半導體構件及第1導電膜的元件區域的周圍的封邊區域，被設為包圍元件區域的周圍，延伸於第1方向。導電性的第1插塞會被設在封邊區域的止裂件與元件區域之間，接觸於第1絕緣膜。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","日商鎧俠","2025-01-03","TWI830252B","2022-06-13","2024-01-21",72,"半導體裝置及其製造方法","實施形態是在於提供一面確保充分的插塞接地面積，一面可微細化的半導體裝置及其製造方法。

根據本實施形態的半導體裝置是具備在互相絕緣狀態下被層疊於第1方向的複數的第1電極膜。複數的半導體構件會在複數的第1電極膜的層疊體內，延伸於第1方向。第1導電膜具有第1面，在該第1面被共通連接至複數的半導體構件。第1絕緣膜會在與第1面相反側的第1導電膜的第2面側對於該第1導電膜分離而設。止裂件會在位於設有第1電極膜、半導體構件及第1導電膜的元件區域的周圍的封邊區域，被設為包圍元件區域的周圍，延伸於第1方向。導電性的第1插塞會被設在封邊區域的止裂件與元件區域之間，接觸於第1絕緣膜。","Y2024","main","No","靜電卡盤技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","日商鎧俠","2025-01-03","TWI825841B","2022-07-12","2023-12-11",62,"半導體記憶裝置","根據一項實施例，一種半導體記憶裝置包含：一第一堆疊體，其包含以一第一方向上配置之一記憶區、一階狀區及一連接區；複數個第一支柱，其等係安置於該記憶區中，在堆疊方向上延伸於該第一堆疊體中；複數個第二支柱，其等包含一第二絕緣層，具有不同於該等第一支柱之一層結構的一層結構，且在該堆疊方向上延伸於與在該堆疊方向上經安置於該階狀區中之一階狀部分重疊的一位置中；及複數個第三支柱，其等在該堆疊方向上延伸於該第一堆疊體中且具有相同於該等第一支柱之該層結構的一層結構，該複數個第三支柱的至少一部分係安置於該連接區中。","Y2024","main","No","其他",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","日商鎧俠","2025-01-03","TWI825914B","2022-08-11","2023-12-11",57,"半導體記憶裝置及其製造方法","本發明之實施形態，係有關於半導體記憶裝置及其製造方法。        實施形態之半導體記憶裝置(1)，係包含有被設置在基板(11)上之處理電路(12)、和被與處理電路(12)作連接之複數之貼合電極(P2)、和被與複數之貼合電極(P2)作連接之複數之貼合電極(P1)。又，係亦包含有被與複數之貼合電極(P1)作連接之記憶體胞陣列(110)。記憶體胞陣列(110)，係包含有區塊(BLK)，區塊(BLK)，係包含有字串單元(SU)。各字串單元(SU)，係包含有複數之記憶體胞(MT)、和將隔著絕緣層(20b)而使複數之電極層(20a)被作了層積的層積體(20)作貫通之複數之柱狀部(CL)。半導體記憶裝置(1)，係具有將被與複數之記憶體胞(MT)之一部分作電性連接的源極線(SL)和被與記憶體胞(MT)之另外一部分作電性連接的源極線(SL)於各字串單元(SU)之每一者處而分別作絕緣之細縫(STD)。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","日商鎧俠","2025-01-03","TWI837690B","2022-06-06","2024-04-01",61,"半導體裝置及半導體製造裝置","實施形態，係提供一種「可抑制因貼合製程而引起的製造良率或品質降低」的半導體裝置及半導體製造裝置。        實施形態之半導體裝置(1)，係具備有：第1元件構成部，具備：第1金屬銲墊(5)，被設置於大致圓形狀的半導體基板(2)；第1電路，被連接於第1金屬銲墊(5)的至少一部分；及第1金屬環(16)，以在俯視下包圍第1電路的方式，沿著半導體基板(2)之大致圓形的外周而設置；及第2元件構成部，被貼合於第1元件構成部，且具備：第2金屬銲墊(8)，與第1金屬銲墊(5)接合；第2電路，被連接於第2金屬銲墊(8)的至少一部分；及第2金屬環(17)，與第1金屬環(16)接合。經接合之第1金屬環(16)與第2金屬環(17)，係構成周邊密封環(18)。","Y2024","branch","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","日商鎧俠","2025-01-03","TWI837779B","2022-08-19","2024-04-01",57,"基板處理裝置","本發明之實施形態提供一種可使半導體基板等基板之處理液之處理均等化之基板處理裝置。

實施形態之基板處理裝置1具備：處理槽2，其貯存處理液，且將由處理液處理之複數個基板W以排列於特定方向之狀態收容；內壁3，其覆蓋複數個基板W之基板面及沿排列方向之側面之至少一部分，且以於與處理槽2之底面之間存在供處理液流通之空間之方式，設置於處理槽2之內部；及處理液噴嘴4，其設置於處理槽2之內部之內壁3之外側之位置，以於內壁3形成上升流之方式開口。","Y2024","main","No","靜電卡盤技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575","日商鎧俠","2025-01-03","TWI837750B","2022-08-01","2024-04-01",50,"半導體裝置、基板及半導體裝置之製造方法","本發明提供一種可更適當地將晶片連接於基板之半導體裝置、基板及半導體裝置之製造方法。        本實施形態之半導體裝置具備：基板，其具有：第1面；與上述第1面為相反側之第2面；複數個導電連接部，其等設置於上述第1面上；及複數個柱狀電極，其等以自複數個上述導電連接部之各者朝向上述第2面延伸之方式設置，具有錐形狀；以及半導體晶片，其具有：第3面，其與上述第1面對向；及複數個連接凸塊，其等設置於上述第3面上，與複數個上述導電連接部之各者電性連接；且配置於上述半導體晶片所配置之上述第1面上之晶片區域中之第1區域之上述柱狀電極，具有與配置於上述晶片區域中之第2區域之上述柱狀電極反向之錐形狀。","Y2024","branch","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","日商鎧俠","2025-01-03","TWI822124B","2022-06-17","2023-11-11",70,"半導體裝置、半導體記憶裝置及半導體裝置之製造方法","實施形態之半導體裝置，係包含有第1導電體(25a)、和第2導電體(25b)、和第1絕緣體(DP)。第1導電體，係包含朝第1方向延伸之第1部分(HL)、和包含從第1部分之端部起而朝向與第1方向相交叉之第2方向延伸的部分之第1墊片部(PP1-L)。第2導電體，係包含朝第1方向延伸之第2部分(HL)、和從第2部分之端部起而朝向第2方向延伸的第3部分(VL)、以及包含從第3部分之端部起而朝向第1方向延伸的部分之第2墊片部(PP2-L)。第1絕緣體，係於第1方向上而與第2墊片部相鄰。第1墊片部，係包含有於第1方向上而彼此相鄰之第1以及第2副部分，第1以及第2副部分係分別包含有在第1墊片部之第2方向上的其中一端部分(BP)以及另外一端部分(TP)，第1副部分係於第2方向上而與第2墊片部相鄰，第2副部分係於第2方向上而與第1絕緣體相鄰。第2副部分之沿著第2方向之長度(LH2)，係較第1副部分之沿著第2方向的長度(LH1)而更短。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","日商鎧俠","2025-01-03","TWI822162B","2022-07-01","2023-11-11",82,"資訊處理裝置以及控制資訊處理裝置的方法","本發明提供一種查詢響應的速度得到提高的資訊處理裝置以及控制資訊處理裝置的方法。資訊處理裝置包括第一記憶體、第二記憶體、及處理器。第一記憶體保存多個第一資料，所述多個第一資料基於第一資料間的距離而被叢集化至分別包含一個以上的第一資料的多個叢集中。第二記憶體是保存分別與多個叢集的一個一對一地對應的多個第二資料的能夠進行較第一記憶體更高速的動作的記憶體。處理器受理查詢的輸入，並自多個第二資料中確定最接近查詢的第二資料即第三資料。處理器自第一記憶體成批地讀取與第三資料對應的叢集中包含的一個以上的第一資料，並自所讀取的一個以上的第一資料中確定最接近查詢的第一資料即第四資料。處理器輸出第四資料。","Y2024","main","No","資訊處理系統",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","日商鎧俠","2025-01-03","TWI835201B","2022-07-12","2024-03-11",31,"半導體裝置及半導體裝置的製造方法","本實施形態是在於提供一種被密封至配線基板的至少側面的半導體裝置及半導體裝置的製造方法。        一實施形態的半導體裝置是具備：        配線基板，其具有第1面、前述第1面的相反側的面之第2面、和連接至前述第1面與前述第2面的面之側面，且在內部形成有配線，在前述第1面形成有第1電極；        半導體元件，其被設在前述配線基板，與前述第1電極電性連接；及        樹脂層，其密封前述配線基板的前述第1面和前述半導體元件，覆蓋前述配線基板的前述側面，側面大略垂直。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","日商鎧俠","2025-01-03","TWI818630B","2022-07-19","2023-10-11",66,"半導體裝置","提供一種可抑制訊號品質的下降的半導體裝置。本實施方式的半導體裝置包括：基板，具有第一面、以及設置於所述第一面上的第一焊墊及第二焊墊；晶片積層體，由具有與所述第一面相向的第二面、所述第二面的相反側的第三面、以及設置於所述第三面上的第三焊墊及第四焊墊的多個第一半導體晶片積層而成；第一導線組，包含將所述第一焊墊與所述第一半導體晶片各自的所述第三焊墊電性連接的多個第一導線；第二導線，將所述第二焊墊與多個所述第一半導體晶片中最靠近所述基板的所述第一半導體晶片的所述第四焊墊電性連接；以及第三導線，將多個所述第一半導體晶片各自的所述第四焊墊電性連接。","Y2024","main","No","其他",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","日商鎧俠","2025-01-03","TWI820732B","2022-05-31","2023-11-01",66,"半導體記憶裝置","實施方式抑制半導體記憶裝置的可靠性的降低。實施方式的半導體記憶裝置包括：半導體基板，包含元件區域、以及於元件區域中沿第一方向依次相互分開地排列且分別為源極/汲極區域的第一區域、第二區域及第三區域；第一導電體層，設置於元件區域的上方，具有第一開口部；第二導電體層，設置於元件區域的上方，具有第二開口部，且於第一方向上與第一導電體層分開地排列；第一接頭，與第一區域連接，並通過第一開口部；第二接頭，與第三區域連接，並通過第二開口部；第一記憶體胞元，與第一接頭連接；以及第二記憶體胞元，與第二接頭連接。","Y2024","branch","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","日商鎧俠","2025-01-03","TWI837779B","2022-08-19","2024-04-01",57,"基板處理裝置","本發明之實施形態提供一種可使半導體基板等基板之處理液之處理均等化之基板處理裝置。

實施形態之基板處理裝置1具備：處理槽2，其貯存處理液，且將由處理液處理之複數個基板W以排列於特定方向之狀態收容；內壁3，其覆蓋複數個基板W之基板面及沿排列方向之側面之至少一部分，且以於與處理槽2之底面之間存在供處理液流通之空間之方式，設置於處理槽2之內部；及處理液噴嘴4，其設置於處理槽2之內部之內壁3之外側之位置，以於內壁3形成上升流之方式開口。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","日商鎧俠","2025-01-03","TWI835220B","2022-07-26","2024-03-11",47,"半導體裝置及半導體記憶裝置","本發明之實施形態提供一種電晶體特性優異之半導體裝置及半導體記憶裝置。        實施形態之半導體裝置具備：第1電極；第2電極；氧化物半導體層，其設置於第1電極與第2電極之間；閘極電極，其包圍氧化物半導體層；及閘極絕緣層，其設置於閘極電極與氧化物半導體層之間，與第1電極分開，且含有氮(N)。而且，自第1電極向第2電極之第1方向上之第1電極與閘極絕緣層之間之第1距離，小於第1方向上之第1電極與閘極電極之間之第2距離。","Y2024","main","No","其他",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","日商鎧俠","2025-01-03","TWI843150B","2022-07-18","2024-05-21",27,"半導體裝置及半導體裝置的製造方法","提供一種可進一步減少封裝的半導體裝置及半導體裝置的製造方法。本實施方式的半導體裝置包括：第一積層體，設置於基板的上方，並積層有多個第一半導體晶片；以及第二積層體，設置於相對於所述第一積層體而與所述基板相反之側，並積層有多個第二半導體晶片，所述第一半導體晶片分別具有與所述基板相向的第一焊墊，所述第二半導體晶片分別具有朝向與所述基板相反的方向的第二焊墊。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","日商鎧俠","2025-01-03","TWI814516B","2022-08-03","2023-09-01",64,"半導體裝置以及半導體記憶裝置","實施方式提供一種可抑制可靠性的降低的半導體裝置以及半導體記憶裝置。實施方式的半導體裝置包括：氧化物半導體層，沿第一方向延伸；閘極電極，於與第一方向交叉的第二方向上與氧化物半導體層重疊；閘極絕緣膜，設置於閘極電極與氧化物半導體層之間；第一導電層，於第一方向上設置於氧化物半導體層之上並且包含導電性氧化物；第二導電層，於第一方向上設置於第一導電層之上並且包含金屬元素；第一保護膜，與第二導電層的側面相接觸；以及第二保護膜，與第一導電層的側面或上表面的至少一部分相接觸。第一保護膜及第二保護膜分別包含氧的擴散係數較第二導電層小的材料。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","日商鎧俠","2025-01-03","TWI820808B","2022-07-21","2023-11-01",42,"半導體製造裝置及半導體裝置的製造方法","實施形態是提供一種即使在基板有彎曲的情況，也可高精度實行根據旋轉塗佈法的處理之半導體製造裝置及半導體裝置的製造方法。        實施形態的半導體製造裝置是具備保持部、吐出部、驅動部、控制部、第1感測器、第2感測器及修正部。保持部是保持基板而旋轉。吐出部是將液體吐出至被保持於保持部的基板的表面。驅動部是使吐出部變位。控制部是以液體會被吐出至表面的預定的吐出位置之方式控制驅動部。第1感測器是檢測出從比被保持於保持部的基板的背面更下方的基準面到背面的第1位置為止的第1距離。第2感測器是檢測出從基準面到比背面的第1位置更內側的第2位置為止的第2距離。修正部是根據第1距離及第2距離來修正吐出位置。","Y2024","main","No","靜電卡盤技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","日商鎧俠","2025-01-03","TWI832703B","2023-02-16","2024-02-11",48,"半導體裝置以及半導體裝置的製造方法","本發明的半導體裝置包括：配線基板；第一半導體晶片，設置於配線基板的上方，具有第一表面以及第二表面，所述第一表面具有與配線基板電性連接的連接端子，所述第二表面為第一表面的相反側；晶片積層體，設置於配線基板的上方，包含第二半導體晶片；密封絕緣體，覆蓋第一半導體晶片及晶片積層體，含有樹脂；以及導熱體，設置於密封絕緣體與第二表面之間，具有第一區域以及第二區域，且具有較樹脂的導熱率高的導熱率，所述第一區域沿著位於配線基板的面內方向的第一方向延伸，所述第二區域在將與配線基板的面內方向及第一方向垂直的方向設為第二方向時自第一區域的第一方向側的端部沿著第二方向延伸。","Y2024","main","No","熱管理",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","日商鎧俠","2025-01-03","TWI832703B","2023-02-16","2024-02-11",48,"半導體裝置以及半導體裝置的製造方法","本發明的半導體裝置包括：配線基板；第一半導體晶片，設置於配線基板的上方，具有第一表面以及第二表面，所述第一表面具有與配線基板電性連接的連接端子，所述第二表面為第一表面的相反側；晶片積層體，設置於配線基板的上方，包含第二半導體晶片；密封絕緣體，覆蓋第一半導體晶片及晶片積層體，含有樹脂；以及導熱體，設置於密封絕緣體與第二表面之間，具有第一區域以及第二區域，且具有較樹脂的導熱率高的導熱率，所述第一區域沿著位於配線基板的面內方向的第一方向延伸，所述第二區域在將與配線基板的面內方向及第一方向垂直的方向設為第二方向時自第一區域的第一方向側的端部沿著第二方向延伸。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","日商鎧俠","2025-01-03","TWI835227B","2022-07-28","2024-03-11",69,"半導體裝置及半導體裝置之製造方法","本發明提供一種能提高可靠性之半導體裝置及半導體裝置之製造方法。  本實施方式之半導體裝置具備：絕緣構件，其具有第1面；柱狀電極，其具有至少1層第1金屬層、及第2金屬層，上述至少1層第1金屬層沿與上述第1面大致垂直之方向延伸至上述絕緣構件中，且至少一部分從上述絕緣構件由上述第1面露出，上述第2金屬層之至少一部分從上述絕緣構件露出，且設置於上述第1金屬層之內側；構件，其設置於上述第1面上，且以從大致垂直於上述第1面之第1方向觀察時，與上述第1金屬層之至少一部分重疊之方式配置；及電極，其以被覆上述構件之方式設置於上述第1面上，且與上述柱狀電極電性連接。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","日商鎧俠","2025-01-03","TWI835227B","2022-07-28","2024-03-11",69,"半導體裝置及半導體裝置之製造方法","本發明提供一種能提高可靠性之半導體裝置及半導體裝置之製造方法。  本實施方式之半導體裝置具備：絕緣構件，其具有第1面；柱狀電極，其具有至少1層第1金屬層、及第2金屬層，上述至少1層第1金屬層沿與上述第1面大致垂直之方向延伸至上述絕緣構件中，且至少一部分從上述絕緣構件由上述第1面露出，上述第2金屬層之至少一部分從上述絕緣構件露出，且設置於上述第1金屬層之內側；構件，其設置於上述第1面上，且以從大致垂直於上述第1面之第1方向觀察時，與上述第1金屬層之至少一部分重疊之方式配置；及電極，其以被覆上述構件之方式設置於上述第1面上，且與上述柱狀電極電性連接。","Y2024","main","No","感光元件基板製造",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","日商鎧俠","2025-01-03","TWI818655B","2022-08-02","2023-10-11",55,"半導體裝置及半導體裝置之製造方法","本發明提供一種能夠提高半導體裝置之良率之半導體裝置及半導體裝置之製造方法。  實施方式之半導體裝置具備：配線基板；第1半導體晶片，其設置於上述配線基板之面上；樹脂膜，其覆蓋上述第1半導體晶片；及第2半導體晶片，其晶片面積較上述第1半導體晶片大，貼附於上述樹脂膜之上表面而安裝於上述配線基板；於自上述第1及第2半導體晶片之積層方向觀察時，上述樹脂膜整體落於上述第2半導體晶片之底面之內側區域內。","Y2024","branch","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591","日商鎧俠","2025-01-03","TWI817558B","2022-06-15","2023-10-01",46,"半導體記憶裝置以及半導體記憶裝置的製造方法","實施方式提供一種適於高性能化的半導體記憶裝置以及半導體記憶裝置的製造方法。實施方式的半導體記憶裝置包括第一配線、第二配線、柱狀絕緣部、及第一絕緣層。所述第一絕緣層具有第一緣部。若將於所述第一緣部上最靠近所述柱狀絕緣部的位置設為第一位置，將於所述第一絕緣層中與所述第一緣部不同的位置且最靠近所述柱狀絕緣部的位置設為第二位置，將沿著所述第一緣部的假想線設為第一假想線，將連結所述第一位置與所述第二位置的假想線設為第二假想線，則自所述第一絕緣層的內側觀察到的所述第一假想線與所述第二假想線的交叉角度為90度以上。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592","日商鎧俠","2025-01-03","TWI832352B","2022-07-28","2024-02-11",46,"半導體製造裝置和半導體裝置的製造方法","實施方式提供一種能夠使抗蝕劑膜的表面的平坦性良好的半導體製造裝置和半導體裝置的製造方法。實施方式的半導體製造裝置包括：收容部，收容基板；支撐部，對所述收容部內的所述基板進行支撐；以及抗蝕劑材料供給部，向所述基板上供給抗蝕劑材料。所述裝置更包括抗蝕劑膜形成部，所述抗蝕劑膜形成部包括安裝於所述支撐部的第一溫度調整部以及安裝於所述收容部的第二溫度調整部，藉由利用所述第一溫度調整部及所述第二溫度調整部對所述抗蝕劑材料的溫度進行調整，而由所述抗蝕劑材料形成抗蝕劑膜。","Y2024","main","No","靜電卡盤技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","日商鎧俠","2025-01-03","TWI817558B","2022-06-15","2023-10-01",46,"半導體記憶裝置以及半導體記憶裝置的製造方法","實施方式提供一種適於高性能化的半導體記憶裝置以及半導體記憶裝置的製造方法。實施方式的半導體記憶裝置包括第一配線、第二配線、柱狀絕緣部、及第一絕緣層。所述第一絕緣層具有第一緣部。若將於所述第一緣部上最靠近所述柱狀絕緣部的位置設為第一位置，將於所述第一絕緣層中與所述第一緣部不同的位置且最靠近所述柱狀絕緣部的位置設為第二位置，將沿著所述第一緣部的假想線設為第一假想線，將連結所述第一位置與所述第二位置的假想線設為第二假想線，則自所述第一絕緣層的內側觀察到的所述第一假想線與所述第二假想線的交叉角度為90度以上。","Y2024","main","No","其他",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","日商鎧俠","2025-01-03","TWI835220B","2022-07-26","2024-03-11",47,"半導體裝置及半導體記憶裝置","本發明之實施形態提供一種電晶體特性優異之半導體裝置及半導體記憶裝置。        實施形態之半導體裝置具備：第1電極；第2電極；氧化物半導體層，其設置於第1電極與第2電極之間；閘極電極，其包圍氧化物半導體層；及閘極絕緣層，其設置於閘極電極與氧化物半導體層之間，與第1電極分開，且含有氮(N)。而且，自第1電極向第2電極之第1方向上之第1電極與閘極絕緣層之間之第1距離，小於第1方向上之第1電極與閘極電極之間之第2距離。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595","日商鎧俠","2025-01-03","TWI817568B","2022-06-20","2023-10-01",49,"半導體製造裝置及半導體裝置的製造方法","實施形態是在於提供一種在基板上形成膜時可對基板供給合適的氣體之半導體製造裝置及半導體裝置的製造方法。        若根據一實施形態，則半導體製造裝置是具備：        收容基板的收容部；        加熱被收容於前述收容部內的前述基板之加熱器；及        供給氣體至被收容於前述收容部內的前述基板之噴射器。        進一步，前述噴射器是包含：        具有管狀的形狀之第1層；及        被設在前述第1層的表面，具有0.5以下的放射率之第2層。","Y2024","main","No","熱管理",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","日商鎧俠","2025-01-03","TWI817568B","2022-06-20","2023-10-01",49,"半導體製造裝置及半導體裝置的製造方法","實施形態是在於提供一種在基板上形成膜時可對基板供給合適的氣體之半導體製造裝置及半導體裝置的製造方法。        若根據一實施形態，則半導體製造裝置是具備：        收容基板的收容部；        加熱被收容於前述收容部內的前述基板之加熱器；及        供給氣體至被收容於前述收容部內的前述基板之噴射器。        進一步，前述噴射器是包含：        具有管狀的形狀之第1層；及        被設在前述第1層的表面，具有0.5以下的放射率之第2層。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","日商音羽電機工業","2025-01-03","TWI839840B","2022-09-07","2024-04-21",97,"可測量電場強度的感測器裝置及測量外部電場的方法","[課題]提供一種尺寸小且可測量小的電場強度的感測器裝置。        [解決手段]感測器裝置具備：第1介電體層；第1原子層材料膜，配置在第1介電體層上，具有利用第1材料所形成之一或複數層原子層；通道層，配置在第1原子層材料膜上，具有通道區域，並且具有石墨烯的一或複數層原子層；第2原子層材料膜，配置在通道層上，具有利用第2材料所形成之一或複數層原子層；及第1電極及第2電極，以夾著通道區域相互對向的方式配置在通道層上，第2原子層材料膜具有第1面及第2面，第1面配置在通道層上，第2面中之與通道區域對向的部分朝外部露出、或是在第2面上配置第2介電體層而且第2介電體層中之與第2原子層材料膜相反的相反側的面中之與通道區域對向的部分朝外部露出。","Y2024","main","No","半導體技術",NA,NA,"2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
