資料截止日,演化階段,AI分類,申請人,公開公告號,申請日,標題,PR,股票代碼,收盤日,氣動值,單月營收成長,熱度值,季營收年增率%,季毛利年增率%,季營益年增率%,收盤價,法人平均成本,
2026-01-15,main,半導體設備,日商HOYA,TW202419962A,2020-06-18,反射型遮罩基底、反射型遮罩、及半導體裝置之製造方法,,,,,,,,,,,,
2026-01-15,main,半導體設備,日商HOYA,TWI880610B,2020-06-18,反射型遮罩基底、反射型遮罩、及半導體裝置之製造方法,88,,,,,,,,,,,
2026-01-15,main,半導體設備,日商HOYA,TWI833025B,2020-06-18,反射型遮罩基底、反射型遮罩、以及反射型遮罩及半導體裝置之製造方法,43,,,,,,,,,,,
2026-01-15,decline,無線通訊與網路,台達電子工業,TW202201289A,2020-06-17,類神經網路系統及其操作方法,,2308,2026-02-04,0.18,38.59,9,33.97,33.74,51.06,1210,679.4,
2026-01-15,main,光學元件與光通訊,大陸商深圳市商湯科技,TW202135005A,2020-06-17,去除圖像中的反光的方法、電子設備和電腦可讀儲存媒體,,,,,,,,,,,,
2026-01-15,main,光學投影,大陸商深圳市商湯科技,TWI749593B,2020-06-17,去除圖像中的反光的方法、電子設備和電腦可讀儲存媒體,39,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商富士軟片,TW202109189A,2020-06-17,感光化射線性或感放射線性樹脂組成物、圖案形成方法、抗蝕劑膜、電子元件的製造方法,,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商富士軟片,TWI880935B,2020-06-17,感光化射線性或感放射線性樹脂組成物、圖案形成方法、抗蝕劑膜、電子元件的製造方法,31,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,美商美光科技公司,TW202105391A,2020-06-17,神經網路記憶體,,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,美商美光科技公司,TWI778374B,2020-06-17,神經網路記憶體,50,,,,,,,,,,,
2026-01-15,main,3D列印,日商紐富來科技,TW202105075A,2020-06-16,多重束描繪方法及多重束描繪裝置,,,,,,,,,,,,
2026-01-15,main,3D列印,日商紐富來科技,TWI762954B,2020-06-16,多重束描繪方法及多重束描繪裝置,72,,,,,,,,,,,
2026-01-15,decline,電子產品檢測,瑞昱半導體,TWI722924B,2020-06-15,多媒體頻道切換提醒系統及方法,32,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,decline,電子產品檢測,瑞昱半導體,TW202201970A,2020-06-15,多媒體頻道切換提醒系統及方法,,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,main,記憶體與儲存裝置,美商美光科技公司,TW202105378A,2020-06-15,記憶體子陣列之平行存取,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商美光科技公司,TW202209317A,2020-06-15,記憶體子陣列之平行存取,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商美光科技公司,TWI746009B,2020-06-15,記憶體子陣列之平行存取,43,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,美商高通公司,TW202113815A,2020-06-15,用於信號完整性串擾降低的具有不對稱的記憶體系統設計,,,,,,,,,,,,
2026-01-15,decline,晶圓封裝與測試,美商高通公司,TWI839531B,2020-06-15,用於信號完整性串擾降低的具有不對稱的記憶體系統設計,49,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商富士軟片,TW202109187A,2020-06-12,感光化射線性或感放射線性樹脂組合物、光阻膜、圖案形成方法、電子裝置之製造方法,,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商富士軟片,TWI836094B,2020-06-12,感光化射線性或感放射線性樹脂組合物、光阻膜、圖案形成方法、電子裝置之製造方法,40,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,日商索尼半導體解決方案公司,TWI878302B,2020-06-12,半導體裝置及製造方法,21,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,華邦電子,TW202147017A,2020-06-12,用於黃光製程的辨識方法與半導體元件,,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,半導體結構與製程,華邦電子,TWI736317B,2020-06-12,用於黃光製程的辨識方法與半導體元件,18,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,decline,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202141509A,2020-06-11,記憶體裝置及其擦除和驗證方法,,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TWI739472B,2020-06-11,記憶體裝置及其擦除和驗證方法,49,,,,,,,,,,,
2026-01-15,decline,半導體結構與製程,美商吉林克斯公司,TW202117708A,2020-06-11,具有複數個經堆疊晶粒之積體電路裝置,,,,,,,,,,,,
2026-01-15,decline,半導體結構與製程,美商吉林克斯公司,TWI864017B,2020-06-11,具有複數個經堆疊晶粒之積體電路裝置及其實施方法,67,,,,,,,,,,,
2026-01-15,main,邊緣運算,南韓商三星電子,TW202101386A,2020-06-08,用於高效內插之方法以及裝置,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商高通公司,TW202105377A,2020-06-03,具有降低峰值電流的記憶體核心通電,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商高通公司,TWI737331B,2020-06-03,具有降低峰值電流的記憶體核心通電,87,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TW202137227A,2020-06-02,記憶體裝置及記憶體裝置操作方法,,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TWI741631B,2020-06-02,記憶體裝置及記憶體裝置操作方法,82,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,decline,平面顯示器,聯詠科技,TW202141460A,2020-06-02,顯示裝置、操作方法、驅動電路以及時序控制電路,,3034,2026-02-04,0.57,-14.16,5,-11.82,-19.46,-38.2,367.5,435.6,
2026-01-15,decline,平面顯示器,聯詠科技,TWI725863B,2020-06-02,顯示裝置、操作方法、驅動電路以及時序控制電路,28,3034,2026-02-04,0.57,-14.16,5,-11.82,-19.46,-38.2,367.5,435.6,
2026-01-15,main,電腦視覺與影像處理,大葉大學,TW202145148A,2020-05-29,不規則器件塗裝表面顏色辨識之設備,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TW202121413A,2020-05-29,資料儲存裝置以及非揮發式記憶體控制方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TW202121425A,2020-05-29,資料儲存裝置以及非揮發式記憶體控制方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TWI742698B,2020-05-29,資料儲存裝置以及非揮發式記憶體控制方法,72,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TWI745986B,2020-05-29,資料儲存裝置以及非揮發式記憶體控制方法,87,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商凸版光掩模,TW202109172A,2020-05-29,反射型空白光罩及反射型光罩,,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商凸版光掩模,TWI841741B,2020-05-29,反射型空白光罩及反射型光罩,88,,,,,,,,,,,
2026-01-15,main,3D列印,台灣積體電路製造,TW202111434A,2020-05-27,形成半導體裝置的方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI770518B,2020-05-27,形成半導體裝置的方法,96,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,AI晶片與硬體加速器,美商索尼互動娛樂有限責任公司,TW202103111A,2020-05-27,用於圖形處理之資產感知計算架構,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商索尼互動娛樂有限責任公司,TWI750676B,2020-05-27,用於圖形處理之資產感知計算架構,72,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,華邦電子,TWI737314B,2020-05-27,半導體存儲裝置及編程方法,29,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,記憶體與儲存裝置,宏碁,TW202145239A,2020-05-26,固態硬碟之錯誤分析方法及應用其之電腦,,2353,2026-02-04,1.2,16.36,1,0.97,6.69,-6.13,26.95,29.7,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TW202145243A,2020-05-26,資料儲存裝置與資料處理方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TWI738359B,2020-05-26,資料儲存裝置與資料處理方法,26,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商JSR,TW202109186A,2020-05-26,感放射線性樹脂組成物及抗蝕劑圖案形成方法,,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商JSR,TWI840562B,2020-05-26,感放射線性樹脂組成物及抗蝕劑圖案形成方法,65,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,日商鎧俠,TW202117731A,2020-05-26,記憶體系統以及控制方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,日商鎧俠,TWI756692B,2020-05-26,記憶體系統以及控制方法,21,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,美商英特爾,TWI872075B,2020-05-26,用於三維電晶體的通道形成,19,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,華邦電子,TW202105393A,2020-05-26,半導體裝置及連續讀出方法,,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,decline,記憶體與儲存裝置,台灣積體電路製造,TWI816037B,2020-05-22,記憶體器件、記憶體單元及標準單元佈局的創建方法,82,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,decline,記憶體與儲存裝置,台灣積體電路製造,TW202131342A,2020-05-22,記憶體器件、記憶體單元及標準單元佈局的創建方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,decline,光學投影,瑞昱半導體,TW202145799A,2020-05-21,影像播放系統及其具有同步資料傳輸機制的影像資料傳輸裝置及方法,,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,decline,光學投影,瑞昱半導體,TWI739437B,2020-05-21,影像播放系統及其具有同步資料傳輸機制的影像資料傳輸裝置及方法,86,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,decline,記憶體與儲存裝置,力旺電子,TW202046323A,2020-05-20,記憶體系統,,3529,2026-02-04,0.14,-36.94,10,5.89,5.89,8.6,1715,2016.9,
2026-01-15,decline,記憶體與儲存裝置,力旺電子,TWI734485B,2020-05-20,記憶體系統,89,3529,2026-02-04,0.14,-36.94,10,5.89,5.89,8.6,1715,2016.9,
2026-01-15,main,記憶體與儲存裝置,美商美光科技公司,TW202230388A,2020-05-20,用於記憶體裝置之記憶體管理及刪除解碼,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商美光科技公司,TWI762932B,2020-05-20,用於記憶體裝置之記憶體管理及刪除解碼,96,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,力晶積成電子製造,TWI743792B,2020-05-19,半導體製程用游標尺及使用其進行的微影製程檢測方法,30,6770,2026-02-04,0.19,21.92,9,1.63,-58.12,0.3,65.6,53.4,
2026-01-15,main,半導體結構與製程,力晶積成電子製造,TW202144905A,2020-05-19,半導體製程用游標尺及使用其進行的微影製程檢測方法,,6770,2026-02-04,0.19,21.92,9,1.63,-58.12,0.3,65.6,53.4,
2026-01-15,main,先進材料與奈米科技,日商日產化學,TW202109194A,2020-05-19,阻劑下層膜形成組成物,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,日商日產化學,TWI842901B,2020-05-19,阻劑下層膜形成組成物、阻劑下層膜及半導體裝置之製造方法,22,,,,,,,,,,,
2026-01-15,decline,半導體結構與製程,旺宏電子,TW202129645A,2020-05-19,多閘極電晶體及應用其之記憶體裝置,,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,decline,半導體結構與製程,旺宏電子,TWI723878B,2020-05-19,多閘極電晶體及應用其之記憶體裝置,84,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,decline,平面顯示器,瑞鼎科技,TW202145192A,2020-05-19,面板自刷新後之時序重新同步方法,,3592,2026-02-04,0.94,-5.5,2,-12.46,-17.1,-41.63,229,270.1,
2026-01-15,decline,平面顯示器,瑞鼎科技,TWI734483B,2020-05-19,面板自刷新後之時序重新同步方法,59,3592,2026-02-04,0.94,-5.5,2,-12.46,-17.1,-41.63,229,270.1,
2026-01-15,main,半導體結構與製程,南韓商三星電子,TW202101368A,2020-05-18,對在圖形管線中所渲染的基元的元素的一或多種屬性進行內插的方法、圖形管線級及圖形處理單元,,,,,,,,,,,,
2026-01-15,decline,AI晶片與硬體加速器,國立陽明交通大學,TW202145081A,2020-05-15,深度神經網路壓縮的方法,,,,,,,,,,,,
2026-01-15,decline,AI晶片與硬體加速器,國立陽明交通大學,TWI737300B,2020-05-15,深度神經網路壓縮的方法,59,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,加拿大國家研究委員會,TWI874396B,2020-05-14,歐姆接觸結構、製造歐姆接觸結構的方法以及高電子移動率電晶體,19,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,國立中正大學,TW202143166A,2020-05-13,內積計算裝置,,,,,,,,,,,,
2026-01-15,main,電腦視覺與影像處理,文榮創讀,TW202143173A,2020-05-13,智能影像拼接系統及拼接方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,力旺電子,TWI723871B,2020-05-12,近記憶體運算系統,98,3529,2026-02-04,0.14,-36.94,10,5.89,5.89,8.6,1715,2016.9,
2026-01-15,main,記憶體與儲存裝置,力旺電子,TW202042237A,2020-05-12,近記憶體運算系統,,3529,2026-02-04,0.14,-36.94,10,5.89,5.89,8.6,1715,2016.9,
2026-01-15,decline,電源管理,華邦電子,TWI750655B,2020-05-12,電壓生成電路、半導體儲存裝置及其位元線充電方法,39,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,decline,電源管理,華邦電子,TW202101462A,2020-05-12,電壓生成電路、半導體儲存裝置及其位元線充電方法,,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,3D列印,光群雷射科技,TW202142966A,2020-05-11,無縫全像圖圖案轉移方法,,2461,2026-02-04,1.08,7.5,1,-2.01,-18.27,-76.5,16.05,17,
2026-01-15,main,3D列印,光群雷射科技,TW202142965A,2020-05-08,無縫全像圖圖案轉移方法,,2461,2026-02-04,1.08,7.5,1,-2.01,-18.27,-76.5,16.05,17,
2026-01-15,main,3D列印,光群雷射科技,TWI822997B,2020-05-08,無縫全像圖圖案轉移方法,91,2461,2026-02-04,1.08,7.5,1,-2.01,-18.27,-76.5,16.05,17,
2026-01-15,main,記憶體與儲存裝置,大陸商珠海南北極科技,TW202143241A,2020-05-08,記憶體電路及其記憶體修補方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,大陸商珠海南北極科技,TWI736252B,2020-05-08,記憶體電路及其記憶體修補方法,27,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,瑞昱半導體,TWI739417B,2020-05-08,記憶體控制器以及記憶體資料接收方法,37,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,main,記憶體與儲存裝置,瑞昱半導體,TW202113826A,2020-05-08,記憶體控制器以及記憶體資料接收方法,,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,decline,AI晶片與硬體加速器,大陸商支付寶(杭州)信息技術,TW202121263A,2020-05-07,保護隱私安全的神經網路模型的訓練方法和裝置,,,,,,,,,,,,
2026-01-15,decline,AI晶片與硬體加速器,大陸商支付寶(杭州)信息技術,TWI745958B,2020-05-07,保護隱私安全的神經網路模型的訓練方法和裝置,88,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,日商富士軟片,TW202107204A,2020-05-07,負型硬化性組成物、硬化膜、積層體、硬化膜的製造方法及半導體器件,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,日商富士軟片,TWI836067B,2020-05-07,負型硬化性組成物、硬化膜、積層體、硬化膜的製造方法及半導體器件,91,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,大陸商無錫舜銘存儲科技,TW202119415A,2020-05-06,鐵電記憶體的讀取方法與操作方法,,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,大陸商無錫舜銘存儲科技,TWI771676B,2020-05-06,鐵電記憶體的操作方法,92,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商富士軟片,TW202109185A,2020-05-06,感光化射線性或感放射線性樹脂組成物、抗蝕劑膜、圖案形成方法、電子元件的製造方法及組成物收容體,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,華邦電子,TW202143231A,2020-05-05,半導體存儲裝置及快閃記憶體的運行方法,,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,decline,平面顯示器,奇景光電,TW202143208A,2020-04-30,驅動裝置及其操作方法,,,,,,,,,,,,
2026-01-15,decline,平面顯示器,奇景光電,TWI741583B,2020-04-30,驅動裝置及其操作方法,80,,,,,,,,,,,
2026-01-15,main,半導體設備,日商佳能,TW202043940A,2020-04-30,曝光裝置及物品製造方法,,,,,,,,,,,,
2026-01-15,main,半導體設備,日商佳能,TWI791980B,2020-04-30,曝光裝置及物品製造方法,26,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商美光科技公司,TW202101469A,2020-04-30,使用測試墊即時監測之記憶體系統測試儀,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商美光科技公司,TWI749539B,2020-04-30,使用測試墊即時監測之記憶體系統測試儀,42,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商JSR,TW202109184A,2020-04-28,感放射線性樹脂組成物及抗蝕劑圖案形成方法,,,,,,,,,,,,
2026-01-15,decline,AI與自然語言處理,孫光天,TW202141362A,2020-04-24,基於神經網路運算模組與格變文法的文字語意理解方法,,,,,,,,,,,,
2026-01-15,decline,AI與自然語言處理,孫光天,TWI747246B,2020-04-24,基於神經網路運算模組與格變文法的文字語意理解方法,84,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,SHIN-ETSU CHEMICAL CO. LTD.,TW202101117A,2020-04-23,含矽之光阻下層膜形成用組成物及圖案形成方法,,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商佳能,TW202046022A,2020-04-23,遮蔽器裝置、曝光裝置、膜形成裝置及物品製造方法,,,,,,,,,,,,
2026-01-15,main,半導體設備,日商佳能,TWI803746B,2020-04-23,遮蔽器裝置、曝光裝置、膜形成裝置及物品製造方法,33,,,,,,,,,,,
2026-01-15,main,半導體設備,美商應用材料,TW202046021A,2020-04-23,具有清潔腔室的對準模組,,,,,,,,,,,,
2026-01-15,main,半導體設備,美商應用材料,TWI866966B,2020-04-23,具有清潔腔室的對準模組,85,,,,,,,,,,,
2026-01-15,decline,邊緣運算,明基電通,TWI770497B,2020-04-22,跨平台資料處理系統,22,,,,,,,,,,,
2026-01-15,decline,光學投影,美商杜拜研究特許公司,TW202101956A,2020-04-22,用於高動態範圍影像之顯示管理,,,,,,,,,,,,
2026-01-15,decline,光學投影,美商杜拜研究特許公司,TWI765253B,2020-04-22,用於高動態範圍影像之顯示管理,33,,,,,,,,,,,
2026-01-15,main,印刷電路板,錼創顯示科技,TW202141195A,2020-04-21,對位結構,,,,,,,,,,,,
2026-01-15,main,3D列印,錼創顯示科技,TWI736226B,2020-04-21,對位結構,91,,,,,,,,,,,
2026-01-15,decline,平面顯示器,美商蘋果公司,TW202046272A,2020-04-20,用於改善在顯示器下方之感測器之效能的方法及組態,,,,,,,,,,,,
2026-01-15,decline,平面顯示器,美商蘋果公司,TWI773984B,2020-04-20,電子裝置，及顯示器,24,,,,,,,,,,,
2026-01-15,decline,電機機械,美商索尼互動娛樂有限責任公司,TW202121265A,2020-04-17,具有觸摸板輸入之遊戲控制器,,,,,,,,,,,,
2026-01-15,decline,電機機械,美商索尼互動娛樂有限責任公司,TWI743748B,2020-04-17,消費電子設備、用於消費電子裝置之方法及消費電子總成,87,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,宇智網通,TW202141357A,2020-04-16,資料填充方法及其資料填充系統,,6470,2026-02-04,1.31,-47.13,3,-16.83,-13.96,-32.66,53.5,46.3,
2026-01-15,main,連接器,晶豪科技,TWI727742B,2020-04-16,具有暫態響應增強的端接電壓調節裝置,71,3006,2026-02-04,0.2,107.86,7,4.82,-16.57,-301.38,173,160.3,
2026-01-15,main,先進材料與奈米科技,日商信越化學工業,TW202105051A,2020-04-15,防塵薄膜組件、附有防塵薄膜組件的曝光原版、半導體裝置的製造方法、液晶顯示板的製造方法、曝光原版的再生方法及剝離殘渣降低方,,,,,,,,,,,,
2026-01-15,main,平面顯示器,日商信越化學工業,TW202109178A,2020-04-15,防塵薄膜組件用黏著劑、防塵薄膜組件、附有防塵薄膜組件的曝光原版、半導體裝置的製造方法、液晶顯示板的製造方法、曝光原版的再,,,,,,,,,,,,
2026-01-15,main,平面顯示器,日商信越化學工業,TW202113467A,2020-04-15,防塵薄膜組件用黏著劑、防塵薄膜組件、附有防塵薄膜組件的曝光原版、半導體裝置的製造方法、液晶顯示板的製造方法、曝光原版的再,,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商信越化學工業,TW202115488A,2020-04-15,防塵薄膜組件、附有防塵薄膜組件的曝光原版、半導體裝置的製造方法、液晶顯示板的製造方法、曝光原版的再生方法及剝離殘渣降低方,,,,,,,,,,,,
2026-01-15,main,平面顯示器,日商信越化學工業,TWI726832B,2020-04-15,防塵薄膜組件用黏著劑、防塵薄膜組件、附有黏著劑層的防塵薄膜框架、附有防塵薄膜組件的曝光原版、半導體裝置的製造方法及液晶顯,47,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商信越化學工業,TWI739691B,2020-04-15,防塵薄膜組件、附有防塵薄膜組件的曝光原版、半導體裝置的製造方法、液晶顯示板的製造方法、曝光原版的再生方法及剝離殘渣降低方,45,,,,,,,,,,,
2026-01-15,main,平面顯示器,日商信越化學工業,TWI862572B,2020-04-15,防塵薄膜組件、附有防塵薄膜組件的曝光原版、半導體裝置的製造方法、液晶顯示板的製造方法、曝光原版的再生方法及剝離殘渣降低方,49,,,,,,,,,,,
2026-01-15,main,平面顯示器,日商信越化學工業,TWI884948B,2020-04-15,防塵薄膜組件用黏著劑、防塵薄膜組件、附有防塵薄膜組件的曝光原版、半導體裝置的製造方法、液晶顯示板的製造方法、曝光原版的再,52,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,瑞昱半導體,TWI722869B,2020-04-14,記憶體存取介面裝置,77,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,main,記憶體與儲存裝置,群聯電子,TWI722867B,2020-04-14,記憶體控制方法、記憶體儲存裝置及記憶體控制電路單元,60,8299,2026-02-04,0.2,92.68,10,30.08,44.88,16.56,2055,1275.6,
2026-01-15,main,記憶體與儲存裝置,群聯電子,TW202139189A,2020-04-14,記憶體控制方法、記憶體儲存裝置及記憶體控制電路單元,,8299,2026-02-04,0.2,92.68,10,30.08,44.88,16.56,2055,1275.6,
2026-01-15,decline,無線通訊與網路,國立清華大學,TW202139076A,2020-04-13,無線電力驅動通訊網路的強化學習通訊時間分配方法及基地台,,,,,,,,,,,,
2026-01-15,decline,無線通訊與網路,國立清華大學,TWI714496B,2020-04-13,無線電力驅動通訊網路的強化學習通訊時間分配方法及基地台,61,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商信越化學工業,TW202041972A,2020-04-13,正型感光性樹脂組成物、圖案形成方法、硬化被膜形成方法、層間絕緣膜、表面保護膜、及電子零件,,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商信越化學工業,TWI722866B,2020-04-13,正型感光性樹脂組成物、圖案形成方法、硬化被膜形成方法、層間絕緣膜、表面保護膜、及電子零件,32,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,啓碁科技,TW202139206A,2020-04-10,記憶體設備和設備信息維護方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,啓碁科技,TWI730714B,2020-04-10,記憶體設備和設備信息維護方法,59,,,,,,,,,,,
2026-01-15,main,半導體設備,美商英培雅 | 日商東京威力科創,TW202105087A,2020-04-10,有機金屬光阻顯影劑組合物及處理方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,力旺電子,TW202038224A,2020-04-08,隨機位元單元,,3529,2026-02-04,0.14,-36.94,10,5.89,5.89,8.6,1715,2016.9,
2026-01-15,main,記憶體與儲存裝置,力旺電子,TWI726674B,2020-04-08,隨機位元單元,47,3529,2026-02-04,0.14,-36.94,10,5.89,5.89,8.6,1715,2016.9,
2026-01-15,main,電腦視覺與影像處理,南韓商韓領,TW202137143A,2020-04-08,有效管理及調整影像之系統以及方法,,,,,,,,,,,,
2026-01-15,main,電腦視覺與影像處理,南韓商韓領,TWI768938B,2020-04-08,有效管理及調整影像之系統以及方法,96,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,日商村田製作所,TWI877158B,2020-04-07,三維電容結構及其製造方法,74,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,大陸商合肥兆芯電子,TWI738272B,2020-03-30,快閃記憶體之資料整理方法、快閃記憶體儲存裝置及快閃記憶體控制電路單元,81,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202131335A,2020-03-30,記憶體及其寫入方法,,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TWI744846B,2020-03-30,記憶體及其寫入方法,76,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,技嘉科技,TWI722852B,2020-03-30,固態硬碟以及啟動方法,73,2376,2026-02-04,0.72,72.22,1,12.97,8.88,1.78,229,251.8,
2026-01-15,main,記憶體與儲存裝置,技嘉科技,TW202137225A,2020-03-30,固態硬碟以及啟動方法,,2376,2026-02-04,0.72,72.22,1,12.97,8.88,1.78,229,251.8,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202036160A,2020-03-27,半導體結構的形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI743720B,2020-03-27,半導體結構的形成方法,68,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,decline,電子商務與社群媒體,宏碁,TW202137771A,2020-03-27,活動直播系統與方法、用戶裝置與電腦可讀取儲存媒體,,2353,2026-02-04,1.2,16.36,1,0.97,6.69,-6.13,26.95,29.7,
2026-01-15,decline,電子商務與社群媒體,宏碁,TWI731638B,2020-03-27,活動直播系統與方法、用戶裝置與電腦可讀取儲存媒體,74,2353,2026-02-04,1.2,16.36,1,0.97,6.69,-6.13,26.95,29.7,
2026-01-15,main,先進材料與奈米科技,日商太陽控股,TW202102938A,2020-03-27,光阻組成物及其硬化物,,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商太陽控股,TWI887232B,2020-03-27,光阻組成物及其硬化物,8,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商富士軟片,TW202105086A,2020-03-27,處理液、圖案形成方法,,,,,,,,,,,,
