資料截止日,演化階段,AI分類,申請人,公開公告號,申請日,標題,PR,股票代碼,收盤日,氣動值,單月營收成長,熱度值,季營收年增率%,季毛利年增率%,季營益年增率%,收盤價,法人平均成本,
2026-02-01,main,記憶體與儲存裝置,大陸商長鑫存儲技術,TW202309887A,2022-11-08,數據接收電路、數據接收系統以及存儲裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長鑫存儲技術,TWI884396B,2022-11-08,數據接收電路、數據接收系統以及存儲裝置,80,,,,,,,,,,,
2026-02-01,main,光學投影,英業達,TWI860572B,2022-11-08,影像處理方法及電子裝置,91,2356,2026-02-11,0.77,34.84,1,7.61,2.8,-2.97,45.35,41.1,
2026-02-01,main,光學投影,英業達,TW202420241A,2022-11-08,影像處理方法及電子裝置,,2356,2026-02-11,0.77,34.84,1,7.61,2.8,-2.97,45.35,41.1,
2026-02-01,main,智慧電網,中華電信,TWI823657B,2022-11-02,用戶設備的異常行為的監視系統和監視方法,63,2412,2026-02-11,0.5,12.21,8,4.16,5.42,6.36,133,121.4,
2026-02-01,main,智慧電網,中華電信,TW202420786A,2022-11-02,用戶設備的異常行為的監視系統和監視方法,,2412,2026-02-11,0.5,12.21,8,4.16,5.42,6.36,133,121.4,
2026-02-01,main,電源管理,南韓商三星電子,TW202334945A,2022-11-02,儲存裝置以及操作儲存裝置的方法,,,,,,,,,,,,
2026-02-01,main,連接器,創惟科技,TW202420795A,2022-11-01,介面轉換裝置及其操作方法,,6104,2026-02-11,0.4,8.37,5,7.42,3.19,-16.73,94.5,111.6,
2026-02-01,main,連接器,創惟科技,TW202420793A,2022-11-01,介面轉換裝置,,6104,2026-02-11,0.4,8.37,5,7.42,3.19,-16.73,94.5,111.6,
2026-02-01,main,連接器,創惟科技,TWI820993B,2022-11-01,介面轉換裝置,12,6104,2026-02-11,0.4,8.37,5,7.42,3.19,-16.73,94.5,111.6,
2026-02-01,main,連接器,創惟科技,TWI838270B,2022-11-01,介面轉換裝置及其操作方法,53,6104,2026-02-11,0.4,8.37,5,7.42,3.19,-16.73,94.5,111.6,
2026-02-01,main,生物辨識與數位身份,南開科技大學,TW202420771A,2022-11-01,具通訊功能的互動數位相框系統及其方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202329149A,2022-11-01,記憶體裝置和記憶體裝置的操作方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TWI841028B,2022-11-01,記憶體裝置和記憶體裝置的操作方法,36,,,,,,,,,,,
2026-02-01,main,電子產品檢測,財團法人工業技術研究院,TW202420228A,2022-10-31,異質感測器動態校準系統及異質感測器動態校準方法,,,,,,,,,,,,
2026-02-01,main,資訊安全與加密技術,創見資訊,TWI826077B,2022-10-28,上鎖與解鎖儲存裝置的方法和其相關的系統,33,2451,2026-02-11,0.52,440.61,8,63.24,153.66,236.26,219,189.6,
2026-02-01,main,資訊安全與加密技術,創見資訊,TW202418783A,2022-10-28,上鎖與解鎖儲存裝置的方法和其相關的系統,,2451,2026-02-11,0.52,440.61,8,63.24,153.66,236.26,219,189.6,
2026-02-01,main,半導體結構與製程,華邦電子,TWI880124B,2022-10-28,半導體結構,29,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202418286A,2022-10-27,資料儲存裝置與資料儲存裝置之緩存器大小估計方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI828391B,2022-10-27,資料儲存裝置與資料儲存裝置之緩存器大小估計方法,90,,,,,,,,,,,
2026-02-01,main,光學投影,美商元平台技術,TW202320022A,2022-10-27,合成器層外推,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商超捷公司,TW202324430A,2022-10-27,記憶體系統中實施位址錯誤偵測的階層式ROM編碼器系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商超捷公司,TWI856405B,2022-10-27,記憶體系統中實施位址錯誤偵測的階層式ROM編碼器系統,42,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,大陸商長鑫存儲技術,TW202307847A,2022-10-26,單環、雙環記憶體器件和ZQ校準方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,大陸商長鑫存儲技術,TWI828387B,2022-10-26,單環、雙環記憶體器件和ZQ校準方法,90,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,財團法人工業技術研究院,TW202418222A,2022-10-25,目標追蹤系統及應用其之目標追蹤方法,,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,財團法人工業技術研究院,TWI843251B,2022-10-25,目標追蹤系統及應用其之目標追蹤方法,13,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,新唐科技,TWI841015B,2022-10-24,用於測試模式的記憶體位址產生器、方法、測試裝置與記憶體裝置,30,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,記憶體與儲存裝置,新唐科技,TW202418291A,2022-10-24,用於測試模式的記憶體位址產生器、方法、測試裝置與記憶體裝置,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,半導體結構與製程,大陸商長鑫存儲技術,TW202305792A,2022-10-21,訊號採樣電路以及半導體記憶體,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,大陸商長鑫存儲技術,TWI846103B,2022-10-21,訊號採樣電路以及半導體記憶體,18,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202341144A,2022-10-18,半導體記憶體裝置和包括其的記憶體系統,,,,,,,,,,,,
2026-02-01,main,智慧電網,台灣松下電器,TW202418778A,2022-10-18,遠端監控方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202418285A,2022-10-18,資料儲存裝置與資料儲存裝置之緩存器大小估計方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI822398B,2022-10-18,資料儲存裝置與資料儲存裝置之緩存器大小估計方法,64,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商美光科技公司,TW202329148A,2022-10-18,記憶體中之錯誤更正碼功率消耗優化,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商美光科技公司,TWI842137B,2022-10-18,記憶體中之錯誤更正碼功率消耗優化,82,,,,,,,,,,,
2026-02-01,main,虛擬實境與數位模擬,美商高通公司,TW202326622A,2022-10-18,將虛擬內容錨定到實體表面,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,中國大陸商長鑫存儲技術,TW202305795A,2022-10-17,位址更新電路、方法、記憶體和電子設備,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,中國大陸商長鑫存儲技術,TWI835353B,2022-10-17,位址更新電路、方法、記憶體和電子設備,23,,,,,,,,,,,
2026-02-01,main,數據分析與軟體工具,廖芫樓,TW202418225A,2022-10-17,統計圖表演算與呈現方法,,,,,,,,,,,,
2026-02-01,main,數據分析與軟體工具,廖芫樓,TWI818769B,2022-10-17,統計圖表演算與呈現方法,64,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TWI869715B,2022-10-14,半導體裝置及用以管理其之安全操作的系統與方法,94,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TW202403773A,2022-10-14,半導體裝置及用以管理其之安全操作的系統與方法,,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,智慧電網,財團法人工業技術研究院,TW202416699A,2022-10-14,網路入侵偵測系統及網路入侵偵測方法,,,,,,,,,,,,
2026-02-01,main,電子產品檢測,財團法人工業技術研究院,TWI816579B,2022-10-14,網路入侵偵測系統及網路入侵偵測方法,79,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長鑫存儲技術,TW202303603A,2022-10-03,控制電路以及半導體記憶體,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長鑫存儲技術,TWI844127B,2022-10-03,控制電路以及半導體記憶體,18,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商佩利達斯,TWI890536B,2022-10-03,P型碳化矽與低電阻率碳化矽之晶體、晶棒、晶圓與元件及其製造方法,15,,,,,,,,,,,
2026-02-01,main,電源管理,美商英特爾公司,TW202320526A,2022-10-03,電力感知之輸入／輸出緩衝區分配技術,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI878727B,2022-09-29,半導體裝置及其製造方法,7,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,智慧電網,池安量子資安,TW202415031A,2022-09-29,自動動態安全連線系統及其方法,,,,,,,,,,,,
2026-02-01,main,智慧電網,池安量子資安,TWI834320B,2022-09-29,自動動態安全連線系統及其方法,74,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商美光科技公司,TW202320069A,2022-09-27,用於指示列啟動之技術,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商美光科技公司,TWI847285B,2022-09-27,用於指示列啟動之技術,84,,,,,,,,,,,
2026-02-01,main,虛擬實境與數位模擬,美商元平台技術,TW202326620A,2022-09-26,用以允許三維地圖共享和更新之方法及系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,英柏得科技,TW202414425A,2022-09-26,檢查資料存儲裝置之系統環境是否異常的方法與系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,英柏得科技,TWI839862B,2022-09-26,檢查資料存儲裝置之系統環境是否異常的方法與系統,89,,,,,,,,,,,
2026-02-01,main,電子商務與社群媒體,美商元平台公司,TW202327320A,2022-09-23,協作故事,,,,,,,,,,,,
2026-02-01,main,電子產品檢測,南亞科技,TWI840963B,2022-09-22,測試裝置和其測試方法,24,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,電子產品檢測,南亞科技,TW202407710A,2022-09-22,測試裝置和其測試方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,半導體結構與製程,美商高通科技公司,TW202322043A,2022-09-22,小網格著色圖譜,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202329100A,2022-09-21,記憶體裝置及操作記憶體裝置的方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TWI859582B,2022-09-21,記憶體裝置及操作記憶體裝置的方法,61,,,,,,,,,,,
2026-02-01,main,電子產品檢測,英業達,TW202415042A,2022-09-19,BMC壓力測試方法,,2356,2026-02-11,0.77,34.84,1,7.61,2.8,-2.97,45.35,41.1,
2026-02-01,main,電源管理,英業達,TW202415030A,2022-09-19,網卡、網卡供電控制方法及伺服器,,2356,2026-02-11,0.77,34.84,1,7.61,2.8,-2.97,45.35,41.1,
2026-02-01,main,電子產品檢測,英業達,TWI823575B,2022-09-19,BMC壓力測試方法,10,2356,2026-02-11,0.77,34.84,1,7.61,2.8,-2.97,45.35,41.1,
2026-02-01,main,記憶體與儲存裝置,韓商愛思開海力士,TW202322129A,2022-09-19,用於改善存儲裝置的資料輸入／輸出性能的設備和方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,國立陽明交通大學,TWI885290B,2022-09-15,立體式源極接觸結構,61,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商瑞薩電子美國,TW202322123A,2022-09-14,具有晶片選擇回送之暫存器時脈驅動器,,,,,,,,,,,,
2026-02-01,main,連接器,英業達,TW202412499A,2022-09-14,一對多通訊電路,,2356,2026-02-11,0.77,34.84,1,7.61,2.8,-2.97,45.35,41.1,
2026-02-01,main,連接器,英業達,TWI831372B,2022-09-14,一對多通訊電路,74,2356,2026-02-11,0.77,34.84,1,7.61,2.8,-2.97,45.35,41.1,
2026-02-01,main,無線通訊與網路,財團法人工業技術研究院,TW202412495A,2022-09-14,網路延遲的監視系統以及監視方法,,,,,,,,,,,,
2026-02-01,main,無線通訊與網路,財團法人工業技術研究院,TWI825992B,2022-09-14,網路延遲的監視系統以及監視方法,15,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202334952A,2022-09-07,用於儲存裝置中並通過特定通訊介面耦接到儲存裝置的快閃記憶體裝置之快閃記憶體控制器與方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI820895B,2022-09-07,用於儲存裝置中並通過特定通訊介面耦接到儲存裝置的快閃記憶體裝置之快閃記憶體控制器與方法,41,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,財團法人工業技術研究院,TW202411997A,2022-09-07,記憶體單元,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,財團法人工業技術研究院,TWI822313B,2022-09-07,記憶體單元,28,,,,,,,,,,,
2026-02-01,main,生物辨識與數位身份,英業達,TW202412488A,2022-09-06,元宇宙的分身載體生成系統及其方法,,2356,2026-02-11,0.77,34.84,1,7.61,2.8,-2.97,45.35,41.1,
2026-02-01,main,生物辨識與數位身份,英業達,TWI824699B,2022-09-06,元宇宙的分身載體生成系統及其方法,15,2356,2026-02-11,0.77,34.84,1,7.61,2.8,-2.97,45.35,41.1,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202338852A,2022-08-31,對從複數記憶胞讀取的資料執行錯誤校正的記憶體系統和方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI831353B,2022-08-31,對從複數記憶胞讀取的資料執行錯誤校正的記憶體系統和方法,78,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商蘋果公司,TW202314708A,2022-08-31,記憶體裝置頻寬最佳化,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商蘋果公司,TWI852073B,2022-08-31,記憶體設備及用於排程記憶體命令的方法,24,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,韓商愛思開海力士,TW202314707A,2022-08-30,記憶體及其操作方法以及記憶體系統及其操作方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TW202312178A,2022-08-29,記憶體巨集之內建自我測試的方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,電機機械,德商羅伯特 博世,TW202315371A,2022-08-29,電子控制單元（ＥＣＵ）的控制方法及設備,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商谷歌有限責任公司,TW202338824A,2022-08-29,使用分級更新警報級別之有效動態隨機存取記憶體更新管理,,,,,,,,,,,,
2026-02-01,main,自動控制與機器人,新唐科技,TW202410664A,2022-08-26,空中下載裝置及空中下載方法,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,邊緣運算,新唐科技,TWI839821B,2022-08-26,空中下載裝置、空中下載方法及空中下載系統,33,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,無線通訊與網路,新唐科技,TWI823535B,2022-08-26,空中下載裝置及空中下載方法,73,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,邊緣運算,新唐科技,TW202410665A,2022-08-26,空中下載裝置、空中下載方法及空中下載系統,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202318430A,2022-08-26,半導體積體電路以及記憶體系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202336766A,2022-08-26,記憶體系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI820880B,2022-08-26,記憶體系統,41,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI829307B,2022-08-26,半導體積體電路以及記憶體系統,29,,,,,,,,,,,
2026-02-01,main,光學元件與光通訊,美商高通公司,TW202318332A,2022-08-25,動態可變速率著色,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202318426A,2022-08-24,經組態以控制記憶體裝置的記憶體控制器的操作方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202338841A,2022-08-23,資訊處理裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI815622B,2022-08-23,資訊處理裝置,37,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商美光科技公司,TWI888151B,2022-08-23,形成微電子裝置之方法，以及相關之微電子裝置及電子系統,74,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TW202318410A,2022-08-22,記憶體陣列,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,中國大陸商長鑫存儲技術,TW202338822A,2022-08-19,一種信號取樣電路以及半導體記憶體,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,中國大陸商長鑫存儲技術,TWI828279B,2022-08-19,一種信號取樣電路以及半導體記憶體,84,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202410043A,2022-08-18,記憶體控制器及低密度同位元查核碼之位元翻轉方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI812411B,2022-08-18,記憶體控制器及低密度同位元查核碼之位元翻轉方法,29,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,美商高通公司,TW202318331A,2022-08-18,用於減少延遲的相機初始化,,,,,,,,,,,,
2026-02-01,main,電子產品檢測,大陸商長鑫存儲技術,TW202345157A,2022-08-17,測試電路檢查方法、測試平台、存儲介質和測試系統,,,,,,,,,,,,
2026-02-01,main,電子產品檢測,大陸商長鑫存儲技術,TWI818682B,2022-08-17,測試電路檢查方法、測試平台、存儲介質和測試系統,83,,,,,,,,,,,
2026-02-01,main,電子產品檢測,康寧國際,TW202410663A,2022-08-17,電腦VPN連線強化稽核系統應用方法,,,,,,,,,,,,
2026-02-01,main,電子產品檢測,日商AGC,TW202314642A,2022-08-17,塵埃測量裝置、塵埃測量方法及程式,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,韓商愛思開海力士,TW202314705A,2022-08-15,記憶體裝置和記憶體裝置的操作方法,,,,,,,,,,,,
2026-02-01,main,AI與自然語言處理,台灣大哥大,TWI847218B,2022-08-12,文字圖像辨識系統及其方法,98,3045,2026-02-11,0.43,4.15,4,-1.83,-0.14,-1,106.5,105.6,
2026-02-01,main,晶圓封裝與測試,台灣積體電路製造,TWI882243B,2022-08-11,半導體封裝結構以及其形成方法,90,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,智慧電網,美商萬國商業機器公司,TWI890001B,2022-08-11,用於判定對受限系統的基於網路的存取的方法、電腦程式產品及電腦伺服器,80,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商蘋果公司,TW202309830A,2022-08-11,用於圖形處理器之邏輯槽至硬體槽映射,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商蘋果公司,TW202509864A,2022-08-11,包含圖形處理器之設備、用於在圖形處理器中分配圖形工作之方法及相關非暫時性電腦可讀儲存媒體,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商蘋果公司,TWI859565B,2022-08-11,包含圖形處理器之設備、用於在圖形處理器中分配圖形工作之方法及相關非暫時性電腦可讀儲存媒體,72,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,財團法人工業技術研究院,TW202320016A,2022-08-10,資訊顯示方法及其資訊顯示系統與處理裝置,,,,,,,,,,,,
2026-02-01,main,虛擬實境與數位模擬,財團法人工業技術研究院,TWI818665B,2022-08-10,資訊顯示方法及其資訊顯示系統與處理裝置,23,,,,,,,,,,,
2026-02-01,main,晶圓封裝與測試,南韓商三星電子,TW202312708A,2022-08-04,報告加密能力的方法,,,,,,,,,,,,
2026-02-01,main,邊緣運算,瑞典商LM艾瑞克生(PUBL)電話公司,TW202315355A,2022-08-03,執行聯盟式學習之方法及設備,,,,,,,,,,,,
2026-02-01,main,電機機械,金嶧機電,TWM637343U,2022-07-29,可遠端操控及監控的內嵌式工業用控制器,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202305794A,2022-07-27,記憶體裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202318432A,2022-07-27,記憶體裝置、電子裝置以及操作記憶體裝置的方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TWI818644B,2022-07-27,記憶體裝置,51,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202334966A,2022-07-21,用於儲存裝置中並通過特定通訊介面耦接於儲存裝置的快閃記憶體裝置之快閃記憶體控制器及方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI807929B,2022-07-21,用於儲存裝置中並通過特定通訊介面耦接於儲存裝置的快閃記憶體裝置之快閃記憶體控制器及方法,31,,,,,,,,,,,
2026-02-01,main,資訊安全與加密技術,台灣黑熊網路安全,TW202333479A,2022-07-20,用於安全資料傳輸的方法及使用所述方法的系統,,,,,,,,,,,,
2026-02-01,main,資訊安全與加密技術,台灣黑熊網路安全,TWI813389B,2022-07-20,用於安全資料傳輸的方法及使用所述方法的系統,42,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商D2S公司,TW202312103A,2022-07-20,確認半導體或平板顯示器製造之寄生參數的方法與系統,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商D2S公司,TWI853280B,2022-07-20,確認半導體或平板顯示器製造之寄生參數的方法與系統,39,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,聯發科技,TWI834223B,2022-07-19,計算設備顯示圖像的方法以及計算設備,37,2454,2026-02-11,0.29,-8.15,9,7.8,2.74,-7.03,1855,1325.6,
2026-02-01,main,電子產品檢測,聯發科技,TW202305734A,2022-07-19,計算設備顯示圖像的方法以及計算設備,,2454,2026-02-11,0.29,-8.15,9,7.8,2.74,-7.03,1855,1325.6,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202329126A,2022-07-18,快閃記憶體控制器的控制方法、快閃記憶體控制器以及電子裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI831297B,2022-07-18,快閃記憶體控制器的控制方法、快閃記憶體控制器以及電子裝置,89,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,日商索尼互動娛樂,TW202309832A,2022-07-15,遠端呈現機器人,,,,,,,,,,,,
2026-02-01,main,虛擬實境與數位模擬,日商索尼互動娛樂,TWI886401B,2022-07-15,遠端呈現機器人和用於實現遠端呈現機器人的裝置與方法,16,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,美商摩比厄斯工業,TW202316373A,2022-07-15,針對多層顯像中之物件辨識性的系統及方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TWI807919B,2022-07-14,資料重讀方法、記憶體儲存裝置及記憶體控制電路單元,63,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TW202403763A,2022-07-14,資料重讀方法、記憶體儲存裝置及記憶體控制電路單元,,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202324419A,2022-07-13,半導體記憶裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI833283B,2022-07-13,半導體記憶裝置,81,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TWI827137B,2022-07-13,用於記憶體內搜尋的記憶體裝置及資料搜尋方法,69,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TW202403760A,2022-07-13,用於記憶體內搜尋的記憶體裝置及資料搜尋方法,,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,半導體結構與製程,聯華電子,TWI893315B,2022-07-13,半導體裝置以及其製作方法,76,2303,2026-02-11,0.76,5.33,7,-2.25,-13.73,-21.15,62.8,52.3,
2026-02-01,main,記憶體與儲存裝置,華邦電子,TW202309915A,2022-07-13,半導體儲存裝置及讀出方法,,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,記憶體與儲存裝置,華邦電子,TWI827138B,2022-07-13,半導體儲存裝置,31,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,記憶體與儲存裝置,華邦電子,TW202309916A,2022-07-13,半導體儲存裝置,,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,記憶體與儲存裝置,華邦電子,TWI827136B,2022-07-13,半導體儲存裝置及讀出方法,24,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,電腦視覺與影像處理,奧義智慧科技,TW202306349A,2022-07-12,用於產生階層式有向無環圖的事件視覺化裝置與相關的電腦程式產品,,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,奧義智慧科技,TWI801287B,2022-07-12,用於產生階層式有向無環圖的事件視覺化裝置與相關的電腦程式產品,23,,,,,,,,,,,
2026-02-01,main,連接器,美商惠普發展公司有限責任合夥企業,TW202320512A,2022-07-12,通訊卡指示符,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TW202309898A,2022-07-11,電腦系統、非暫態電腦可讀媒體，以及佈置記憶體單元的方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TWI832321B,2022-07-11,電腦系統、非暫態電腦可讀媒體，以及佈置記憶體單元的方法,81,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,電源管理,大陸商長鑫存儲技術,TW202338849A,2022-07-08,電源映射檢測方法、裝置、電子設備及介質,,,,,,,,,,,,
2026-02-01,main,電源管理,大陸商長鑫存儲技術,TWI825836B,2022-07-08,電源映射檢測方法、裝置、電子設備及介質,38,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日商日立全球先端科技,TW202303523A,2022-07-01,輪廓線解析裝置，加工尺寸抽出系統，處理條件決定系統，半導體裝置製造系統及資料結構,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日商日立全球先端科技,TWI819684B,2022-07-01,輪廓線解析裝置，加工尺寸抽出系統，處理條件決定系統，半導體裝置製造系統及資料結構,79,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202307846A,2022-06-28,記憶體裝置的操作方法,,,,,,,,,,,,
2026-02-01,main,邊緣運算,神雲科技,TW202402018A,2022-06-28,遠端登入方法,,,,,,,,,,,,
2026-02-01,main,邊緣運算,神雲科技,TWI815523B,2022-06-28,遠端登入方法,61,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,SK HYNIX INC.,TW202305793A,2022-06-24,記憶體裝置及操作該記憶體裝置的方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,新唐科技,TW202401418A,2022-06-24,連續記憶體存取加速電路、位址移位電路與位址產生方法,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
